"Evaluate/step_episode","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet__MIN","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - Evaluate/EpRet__MAX","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step__MIN","4070_9_ppolag_filter_dis_2025-08-08_13-49-16 - _step__MAX","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet__MIN","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - Evaluate/EpRet__MAX","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step__MIN","4090_10_ppolag_filter_dis_2025-08-08_13-46-57 - _step__MAX","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet__MIN","4070_penalty_ppo_dis_2025-07-31_13-37-58 - Evaluate/EpRet__MAX","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step__MIN","4070_penalty_ppo_dis_2025-07-31_13-37-58 - _step__MAX","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet__MIN","4090_ppo_dis_2025-07-30_13-18-07 - Evaluate/EpRet__MAX","4090_ppo_dis_2025-07-30_13-18-07 - _step","4090_ppo_dis_2025-07-30_13-18-07 - _step__MIN","4090_ppo_dis_2025-07-30_13-18-07 - _step__MAX","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet__MIN","penalty_4070_rl_filter_2025-07-29_22-22-18 - Evaluate/EpRet__MAX","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step__MIN","penalty_4070_rl_filter_2025-07-29_22-22-18 - _step__MAX","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet__MIN","4090_dqn_2025-07-29_13-21-06 - Evaluate/EpRet__MAX","4090_dqn_2025-07-29_13-21-06 - _step","4090_dqn_2025-07-29_13-21-06 - _step__MIN","4090_dqn_2025-07-29_13-21-06 - _step__MAX","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet__MIN","penalty_4070_dqn_2025-07-27_11-39-32 - Evaluate/EpRet__MAX","penalty_4070_dqn_2025-07-27_11-39-32 - _step","penalty_4070_dqn_2025-07-27_11-39-32 - _step__MIN","penalty_4070_dqn_2025-07-27_11-39-32 - _step__MAX","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet__MIN","4070_rl_filter_2025-07-20_12-17-12 - Evaluate/EpRet__MAX","4070_rl_filter_2025-07-20_12-17-12 - _step","4070_rl_filter_2025-07-20_12-17-12 - _step__MIN","4070_rl_filter_2025-07-20_12-17-12 - _step__MAX"
"1499","1.9059998989105225","1.9059998989105225","1.9059998989105225","92808","92808","92808","1.7039997577667236","1.7039997577667236","1.7039997577667236","92680","92680","92680","1.7059996128082275","1.7059996128082275","1.7059996128082275","92551","92551","92551","1.7839998006820679","1.7839998006820679","1.7839998006820679","92517","92517","92517","1.9579999446868896","1.9579999446868896","1.9579999446868896","178529","178529","178529","1.9379997253417969","1.9379997253417969","1.9379997253417969","178789","178789","178789","1.9600000381469727","1.9600000381469727","1.9600000381469727","178621","178621","178621","1.9519999027252197","1.9519999027252197","1.9519999027252197","178615","178615","178615"
"1500","1.4819998741149902","1.4819998741149902","1.4819998741149902","92812","92812","92812","1.7559998035430908","1.7559998035430908","1.7559998035430908","92684","92684","92684","2.2279999256134033","2.2279999256134033","2.2279999256134033","92555","92555","92555","2.064000129699707","2.064000129699707","2.064000129699707","92521","92521","92521","2.2939999103546143","2.2939999103546143","2.2939999103546143","178533","178533","178533","2.2639999389648438","2.2639999389648438","2.2639999389648438","178793","178793","178793","2.1579999923706055","2.1579999923706055","2.1579999923706055","178625","178625","178625","2.177999973297119","2.177999973297119","2.177999973297119","178619","178619","178619"
"1501","2.4100003242492676","2.4100003242492676","2.4100003242492676","92816","92816","92816","2.4020001888275146","2.4020001888275146","2.4020001888275146","92688","92688","92688","1.9619998931884766","1.9619998931884766","1.9619998931884766","92559","92559","92559","2.072000026702881","2.072000026702881","2.072000026702881","92525","92525","92525","1.9660000801086426","1.9660000801086426","1.9660000801086426","178537","178537","178537","2.0480000972747803","2.0480000972747803","2.0480000972747803","178797","178797","178797","1.9759998321533203","1.9759998321533203","1.9759998321533203","178629","178629","178629","2.053999900817871","2.053999900817871","2.053999900817871","178623","178623","178623"
"1502","1.9980000257492065","1.9980000257492065","1.9980000257492065","92820","92820","92820","1.9659998416900635","1.9659998416900635","1.9659998416900635","92692","92692","92692","1.9539999961853027","1.9539999961853027","1.9539999961853027","92563","92563","92563","2.0180001258850098","2.0180001258850098","2.0180001258850098","92529","92529","92529","2.002000093460083","2.002000093460083","2.002000093460083","178541","178541","178541","2.00600004196167","2.00600004196167","2.00600004196167","178801","178801","178801","1.9780000448226929","1.9780000448226929","1.9780000448226929","178633","178633","178633","1.9560000896453857","1.9560000896453857","1.9560000896453857","178627","178627","178627"
"1503","0.7519998550415039","0.7519998550415039","0.7519998550415039","93341","93341","93341","1.1059998273849487","1.1059998273849487","1.1059998273849487","93212","93212","93212","1.057999849319458","1.057999849319458","1.057999849319458","93083","93083","93083","0.9339998364448547","0.9339998364448547","0.9339998364448547","93050","93050","93050","0.9099999070167542","0.9099999070167542","0.9099999070167542","179577","179577","179577","0.7979998588562012","0.7979998588562012","0.7979998588562012","179842","179842","179842","0.8939998745918274","0.8939998745918274","0.8939998745918274","179669","179669","179669","1.0119999647140503","1.0119999647140503","1.0119999647140503","179663","179663","179663"
"1504","1.4159998893737793","1.4159998893737793","1.4159998893737793","93345","93345","93345","1.0939998626708984","1.0939998626708984","1.0939998626708984","93216","93216","93216","0.8019998669624329","0.8019998669624329","0.8019998669624329","93087","93087","93087","1.029999852180481","1.029999852180481","1.029999852180481","93054","93054","93054","1.2699998617172241","1.2699998617172241","1.2699998617172241","179581","179581","179581","0.8039998412132263","0.8039998412132263","0.8039998412132263","179846","179846","179846","1.4799998998641968","1.4799998998641968","1.4799998998641968","179673","179673","179673","1.3999998569488525","1.3999998569488525","1.3999998569488525","179667","179667","179667"
"1505","1.3899998664855957","1.3899998664855957","1.3899998664855957","93349","93349","93349","0.7959998846054077","0.7959998846054077","0.7959998846054077","93220","93220","93220","0.7999998331069946","0.7999998331069946","0.7999998331069946","93091","93091","93091","1.151999831199646","1.151999831199646","1.151999831199646","93058","93058","93058","1.2599999904632568","1.2599999904632568","1.2599999904632568","179585","179585","179585","1.2139997482299805","1.2139997482299805","1.2139997482299805","179850","179850","179850","1.2779998779296875","1.2779998779296875","1.2779998779296875","179677","179677","179677","1.1599998474121094","1.1599998474121094","1.1599998474121094","179671","179671","179671"
"1506","1.495999813079834","1.495999813079834","1.495999813079834","93353","93353","93353","2.392000198364258","2.392000198364258","2.392000198364258","93224","93224","93224","1.7039997577667236","1.7039997577667236","1.7039997577667236","93095","93095","93095","1.7059998512268066","1.7059998512268066","1.7059998512268066","93062","93062","93062","1.944000005722046","1.944000005722046","1.944000005722046","179589","179589","179589","2.1500000953674316","2.1500000953674316","2.1500000953674316","179854","179854","179854","1.8739999532699585","1.8739999532699585","1.8739999532699585","179681","179681","179681","2.128000020980835","2.128000020980835","2.128000020980835","179675","179675","179675"
"1507","1.7819998264312744","1.7819998264312744","1.7819998264312744","93357","93357","93357","1.7539998292922974","1.7539998292922974","1.7539998292922974","93228","93228","93228","1.8899997472763062","1.8899997472763062","1.8899997472763062","93099","93099","93099","1.8799998760223389","1.8799998760223389","1.8799998760223389","93066","93066","93066","1.9380000829696655","1.9380000829696655","1.9380000829696655","179593","179593","179593","1.9719998836517334","1.9719998836517334","1.9719998836517334","179858","179858","179858","1.9139997959136963","1.9139997959136963","1.9139997959136963","179685","179685","179685","1.9219999313354492","1.9219999313354492","1.9219999313354492","179679","179679","179679"
"1508","1.9119998216629028","1.9119998216629028","1.9119998216629028","93361","93361","93361","1.7619998455047607","1.7619998455047607","1.7619998455047607","93232","93232","93232","1.7599998712539673","1.7599998712539673","1.7599998712539673","93103","93103","93103","1.6619997024536133","1.6619997024536133","1.6619997024536133","93070","93070","93070","1.8899998664855957","1.8899998664855957","1.8899998664855957","179597","179597","179597","1.9399999380111694","1.9399999380111694","1.9399999380111694","179862","179862","179862","1.9399998188018799","1.9399998188018799","1.9399998188018799","179689","179689","179689","1.9280002117156982","1.9280002117156982","1.9280002117156982","179683","179683","179683"
"1509","1.2759997844696045","1.2759997844696045","1.2759997844696045","93365","93365","93365","1.935999870300293","1.935999870300293","1.935999870300293","93236","93236","93236","2.0979998111724854","2.0979998111724854","2.0979998111724854","93107","93107","93107","2.003999948501587","2.003999948501587","2.003999948501587","93074","93074","93074","2.197999954223633","2.197999954223633","2.197999954223633","179601","179601","179601","1.9200000762939453","1.9200000762939453","1.9200000762939453","179866","179866","179866","2.069999933242798","2.069999933242798","2.069999933242798","179693","179693","179693","2.1039998531341553","2.1039998531341553","2.1039998531341553","179687","179687","179687"
"1510","2.049999952316284","2.049999952316284","2.049999952316284","93369","93369","93369","2.2720000743865967","2.2720000743865967","2.2720000743865967","93240","93240","93240","1.9600000381469727","1.9600000381469727","1.9600000381469727","93111","93111","93111","1.9619998931884766","1.9619998931884766","1.9619998931884766","93078","93078","93078","1.9620001316070557","1.9620001316070557","1.9620001316070557","179605","179605","179605","2.369999885559082","2.369999885559082","2.369999885559082","179870","179870","179870","2.01200008392334","2.01200008392334","2.01200008392334","179697","179697","179697","1.9520001411437988","1.9520001411437988","1.9520001411437988","179691","179691","179691"
"1511","1.9759997129440308","1.9759997129440308","1.9759997129440308","93373","93373","93373","1.9439997673034668","1.9439997673034668","1.9439997673034668","93244","93244","93244","1.9639997482299805","1.9639997482299805","1.9639997482299805","93115","93115","93115","1.9619998931884766","1.9619998931884766","1.9619998931884766","93082","93082","93082","2.01200008392334","2.01200008392334","2.01200008392334","179609","179609","179609","2.0240001678466797","2.0240001678466797","2.0240001678466797","179874","179874","179874","1.9839999675750732","1.9839999675750732","1.9839999675750732","179701","179701","179701","1.9739999771118164","1.9739999771118164","1.9739999771118164","179695","179695","179695"
"1512","1.0979998111724854","1.0979998111724854","1.0979998111724854","93893","93893","93893","1.1159999370574951","1.1159999370574951","1.1159999370574951","93766","93766","93766","1.059999942779541","1.059999942779541","1.059999942779541","93637","93637","93637","0.9379998445510864","0.9379998445510864","0.9379998445510864","93602","93602","93602","0.9679999351501465","0.9679999351501465","0.9679999351501465","180645","180645","180645","0.7859998345375061","0.7859998345375061","0.7859998345375061","180910","180910","180910","0.6059999465942383","0.6059999465942383","0.6059999465942383","180737","180737","180737","0.8499999046325684","0.8499999046325684","0.8499999046325684","180736","180736","180736"
"1513","1.3499999046325684","1.3499999046325684","1.3499999046325684","93897","93897","93897","0.8419998288154602","0.8419998288154602","0.8419998288154602","93770","93770","93770","0.8559998273849487","0.8559998273849487","0.8559998273849487","93641","93641","93641","0.9039998650550842","0.9039998650550842","0.9039998650550842","93606","93606","93606","1.1899999380111694","1.1899999380111694","1.1899999380111694","180649","180649","180649","1.123999834060669","1.123999834060669","1.123999834060669","180914","180914","180914","1.2339999675750732","1.2339999675750732","1.2339999675750732","180741","180741","180741","0.8699998259544373","0.8699998259544373","0.8699998259544373","180740","180740","180740"
"1514","1.4159998893737793","1.4159998893737793","1.4159998893737793","93901","93901","93901","0.9619998335838318","0.9619998335838318","0.9619998335838318","93774","93774","93774","0.8179997801780701","0.8179997801780701","0.8179997801780701","93645","93645","93645","1.123999834060669","1.123999834060669","1.123999834060669","93610","93610","93610","1.3279998302459717","1.3279998302459717","1.3279998302459717","180653","180653","180653","1.2699998617172241","1.2699998617172241","1.2699998617172241","180918","180918","180918","1.3799998760223389","1.3799998760223389","1.3799998760223389","180745","180745","180745","1.2219998836517334","1.2219998836517334","1.2219998836517334","180744","180744","180744"
"1515","1.5599998235702515","1.5599998235702515","1.5599998235702515","93905","93905","93905","2.378000020980835","2.378000020980835","2.378000020980835","93778","93778","93778","1.679999828338623","1.679999828338623","1.679999828338623","93649","93649","93649","1.9839997291564941","1.9839997291564941","1.9839997291564941","93614","93614","93614","1.9439998865127563","1.9439998865127563","1.9439998865127563","180657","180657","180657","1.99399995803833","1.99399995803833","1.99399995803833","180922","180922","180922","2.138000011444092","2.138000011444092","2.138000011444092","180749","180749","180749","2.299999713897705","2.299999713897705","2.299999713897705","180748","180748","180748"
"1516","1.807999849319458","1.807999849319458","1.807999849319458","93909","93909","93909","1.8559998273849487","1.8559998273849487","1.8559998273849487","93782","93782","93782","1.8339998722076416","1.8339998722076416","1.8339998722076416","93653","93653","93653","1.8499999046325684","1.8499999046325684","1.8499999046325684","93618","93618","93618","1.965999960899353","1.965999960899353","1.965999960899353","180661","180661","180661","1.9220001697540283","1.9220001697540283","1.9220001697540283","180926","180926","180926","1.9579999446868896","1.9579999446868896","1.9579999446868896","180753","180753","180753","1.8919998407363892","1.8919998407363892","1.8919998407363892","180752","180752","180752"
"1517","1.9160001277923584","1.9160001277923584","1.9160001277923584","93913","93913","93913","1.7359998226165771","1.7359998226165771","1.7359998226165771","93786","93786","93786","1.6559996604919434","1.6559996604919434","1.6559996604919434","93657","93657","93657","1.6639999151229858","1.6639999151229858","1.6639999151229858","93622","93622","93622","1.9579999446868896","1.9579999446868896","1.9579999446868896","180665","180665","180665","1.9279999732971191","1.9279999732971191","1.9279999732971191","180930","180930","180930","1.9139999151229858","1.9139999151229858","1.9139999151229858","180757","180757","180757","1.9279999732971191","1.9279999732971191","1.9279999732971191","180756","180756","180756"
"1518","1.2839999198913574","1.2839999198913574","1.2839999198913574","93917","93917","93917","1.7659997940063477","1.7659997940063477","1.7659997940063477","93790","93790","93790","2.059999942779541","2.059999942779541","2.059999942779541","93661","93661","93661","1.7619998455047607","1.7619998455047607","1.7619998455047607","93626","93626","93626","2.051999807357788","2.051999807357788","2.051999807357788","180669","180669","180669","2.2939999103546143","2.2939999103546143","2.2939999103546143","180934","180934","180934","2.0260000228881836","2.0260000228881836","2.0260000228881836","180761","180761","180761","2.136000156402588","2.136000156402588","2.136000156402588","180760","180760","180760"
"1519","1.9619998931884766","1.9619998931884766","1.9619998931884766","93921","93921","93921","1.9900000095367432","1.9900000095367432","1.9900000095367432","93794","93794","93794","2.4599997997283936","2.4599997997283936","2.4599997997283936","93665","93665","93665","2.01200008392334","2.01200008392334","2.01200008392334","93630","93630","93630","1.9580000638961792","1.9580000638961792","1.9580000638961792","180673","180673","180673","1.9660000801086426","1.9660000801086426","1.9660000801086426","180938","180938","180938","2.052000045776367","2.052000045776367","2.052000045776367","180765","180765","180765","1.9739999771118164","1.9739999771118164","1.9739999771118164","180764","180764","180764"
"1520","1.9859999418258667","1.9859999418258667","1.9859999418258667","93925","93925","93925","1.99399995803833","1.99399995803833","1.99399995803833","93798","93798","93798","2.0339996814727783","2.0339996814727783","2.0339996814727783","93669","93669","93669","2.0199997425079346","2.0199997425079346","2.0199997425079346","93634","93634","93634","2.0819997787475586","2.0819997787475586","2.0819997787475586","180677","180677","180677","2.004000186920166","2.004000186920166","2.004000186920166","180942","180942","180942","1.9879999160766602","1.9879999160766602","1.9879999160766602","180769","180769","180769","1.96999990940094","1.96999990940094","1.96999990940094","180768","180768","180768"
