"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpPredictLossCompare__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpPredictLossCompare__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpPredictLossCompare__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpPredictLossCompare__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpPredictLossCompare__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpPredictLossCompare__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpPredictLossCompare__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpPredictLossCompare__MAX"
"292","1466","1466","1466","0.002060893690213561","0.002060893690213561","0.002060893690213561","1759","1759","1759","0.002146814251318574","0.002146814251318574","0.002146814251318574","1759","1759","1759","0.0018219049088656902","0.0018219049088656902","0.0018219049088656902","1759","1759","1759","0.0018983776681125164","0.0018983776681125164","0.0018983776681125164","1759","1759","1759","0.0018880052957683802","0.0018880052957683802","0.0018880052957683802","1466","1466","1466","0.0018946800846606493","0.0018946800846606493","0.0018946800846606493","1759","1759","1759","0.001569494605064392","0.001569494605064392","0.001569494605064392","1759","1759","1759","0.001833759481087327","0.001833759481087327","0.001833759481087327"
"293","1471","1471","1471","0.001523867016658187","0.001523867016658187","0.001523867016658187","1765","1765","1765","0.0012840059353038669","0.0012840059353038669","0.0012840059353038669","1765","1765","1765","0.0018023994052782655","0.0018023994052782655","0.0018023994052782655","1765","1765","1765","0.0011646555503830314","0.0011646555503830314","0.0011646555503830314","1765","1765","1765","0.0013755487743765116","0.0013755487743765116","0.0013755487743765116","1471","1471","1471","0.0018242065561935306","0.0018242065561935306","0.0018242065561935306","1765","1765","1765","0.0013017470482736826","0.0013017470482736826","0.0013017470482736826","1765","1765","1765","0.0014980720588937402","0.0014980720588937402","0.0014980720588937402"
"294","1476","1476","1476","0.0017328124959021807","0.0017328124959021807","0.0017328124959021807","1771","1771","1771","0.002006079303100705","0.002006079303100705","0.002006079303100705","1771","1771","1771","0.0021349654998630285","0.0021349654998630285","0.0021349654998630285","1771","1771","1771","0.0023873799946159124","0.0023873799946159124","0.0023873799946159124","1771","1771","1771","0.0021280632354319096","0.0021280632354319096","0.0021280632354319096","1476","1476","1476","0.0021220347844064236","0.0021220347844064236","0.0021220347844064236","1771","1771","1771","0.002230667509138584","0.002230667509138584","0.002230667509138584","1771","1771","1771","0.002245045965537429","0.002245045965537429","0.002245045965537429"
"295","1481","1481","1481","0.0017412571469321847","0.0017412571469321847","0.0017412571469321847","1777","1777","1777","0.001760535524226725","0.001760535524226725","0.001760535524226725","1777","1777","1777","0.0014867985155433416","0.0014867985155433416","0.0014867985155433416","1777","1777","1777","0.001644392148591578","0.001644392148591578","0.001644392148591578","1777","1777","1777","0.0016848904779180884","0.0016848904779180884","0.0016848904779180884","1481","1481","1481","0.0014457959914579988","0.0014457959914579988","0.0014457959914579988","1777","1777","1777","0.0015759124653413892","0.0015759124653413892","0.0015759124653413892","1777","1777","1777","0.0017344531370326877","0.0017344531370326877","0.0017344531370326877"
"296","1486","1486","1486","0.0016871830448508263","0.0016871830448508263","0.0016871830448508263","1783","1783","1783","0.0013695420930162072","0.0013695420930162072","0.0013695420930162072","1783","1783","1783","0.0014940639957785606","0.0014940639957785606","0.0014940639957785606","1783","1783","1783","0.0018762878607958555","0.0018762878607958555","0.0018762878607958555","1783","1783","1783","0.0013995106564834714","0.0013995106564834714","0.0013995106564834714","1486","1486","1486","0.001447502989321947","0.001447502989321947","0.001447502989321947","1783","1783","1783","0.0013105679536238313","0.0013105679536238313","0.0013105679536238313","1783","1783","1783","0.0017563165165483952","0.0017563165165483952","0.0017563165165483952"
"297","1491","1491","1491","0.001673491089604795","0.001673491089604795","0.001673491089604795","1789","1789","1789","0.001736988197080791","0.001736988197080791","0.001736988197080791","1789","1789","1789","0.0017642149468883872","0.0017642149468883872","0.0017642149468883872","1789","1789","1789","0.0016423433553427458","0.0016423433553427458","0.0016423433553427458","1789","1789","1789","0.0019588933791965246","0.0019588933791965246","0.0019588933791965246","1491","1491","1491","0.0017520005349069834","0.0017520005349069834","0.0017520005349069834","1789","1789","1789","0.001995283644646406","0.001995283644646406","0.001995283644646406","1789","1789","1789","0.0014795002061873674","0.0014795002061873674","0.0014795002061873674"
"298","1496","1496","1496","0.0015889970818534493","0.0015889970818534493","0.0015889970818534493","1795","1795","1795","0.0015250808792188764","0.0015250808792188764","0.0015250808792188764","1795","1795","1795","0.0015858386177569628","0.0015858386177569628","0.0015858386177569628","1795","1795","1795","0.0019831100944429636","0.0019831100944429636","0.0019831100944429636","1795","1795","1795","0.0013901764759793878","0.0013901764759793878","0.0013901764759793878","1496","1496","1496","0.0017690175445750356","0.0017690175445750356","0.0017690175445750356","1795","1795","1795","0.0016053778817877173","0.0016053778817877173","0.0016053778817877173","1795","1795","1795","0.0013680809643119574","0.0013680809643119574","0.0013680809643119574"
"299","1501","1501","1501","0.0016974648460745811","0.0016974648460745811","0.0016974648460745811","1801","1801","1801","0.0022356754634529352","0.0022356754634529352","0.0022356754634529352","1801","1801","1801","0.0020683861803263426","0.0020683861803263426","0.0020683861803263426","1801","1801","1801","0.001486485474742949","0.001486485474742949","0.001486485474742949","1801","1801","1801","0.0021015596576035023","0.0021015596576035023","0.0021015596576035023","1501","1501","1501","0.0020525006111711264","0.0020525006111711264","0.0020525006111711264","1801","1801","1801","0.0020828803535550833","0.0020828803535550833","0.0020828803535550833","1801","1801","1801","0.0021663864608854055","0.0021663864608854055","0.0021663864608854055"
"300","1506","1506","1506","0.0018859902629628778","0.0018859902629628778","0.0018859902629628778","1807","1807","1807","0.002105321967974305","0.002105321967974305","0.002105321967974305","1807","1807","1807","0.0022318363189697266","0.0022318363189697266","0.0022318363189697266","1807","1807","1807","0.0017823736416175961","0.0017823736416175961","0.0017823736416175961","1807","1807","1807","0.0017285692738369107","0.0017285692738369107","0.0017285692738369107","1506","1506","1506","0.002106078900396824","0.002106078900396824","0.002106078900396824","1807","1807","1807","0.0019868791569024324","0.0019868791569024324","0.0019868791569024324","1807","1807","1807","0.002186701400205493","0.002186701400205493","0.002186701400205493"
"301","1511","1511","1511","0.0017320626648142934","0.0017320626648142934","0.0017320626648142934","1813","1813","1813","0.0013738739071413875","0.0013738739071413875","0.0013738739071413875","1813","1813","1813","0.0015226693358272314","0.0015226693358272314","0.0015226693358272314","1813","1813","1813","0.0016131949378177524","0.0016131949378177524","0.0016131949378177524","1813","1813","1813","0.0014973266515880823","0.0014973266515880823","0.0014973266515880823","1511","1511","1511","0.0014264179626479745","0.0014264179626479745","0.0014264179626479745","1813","1813","1813","0.0015206977259367704","0.0015206977259367704","0.0015206977259367704","1813","1813","1813","0.0016797527205199003","0.0016797527205199003","0.0016797527205199003"
"302","1516","1516","1516","0.0019824188202619553","0.0019824188202619553","0.0019824188202619553","1819","1819","1819","0.002103261649608612","0.002103261649608612","0.002103261649608612","1819","1819","1819","0.0018921749433502555","0.0018921749433502555","0.0018921749433502555","1819","1819","1819","0.0016763806343078613","0.0016763806343078613","0.0016763806343078613","1819","1819","1819","0.0019289832562208176","0.0019289832562208176","0.0019289832562208176","1516","1516","1516","0.0025556408800184727","0.0025556408800184727","0.0025556408800184727","1819","1819","1819","0.002076800214126706","0.002076800214126706","0.002076800214126706","1819","1819","1819","0.0020256289280951023","0.0020256289280951023","0.0020256289280951023"
"303","1521","1521","1521","0.0018380770925432444","0.0018380770925432444","0.0018380770925432444","1825","1825","1825","0.0014773348812013865","0.0014773348812013865","0.0014773348812013865","1825","1825","1825","0.0020831432193517685","0.0020831432193517685","0.0020831432193517685","1825","1825","1825","0.001951398910023272","0.001951398910023272","0.001951398910023272","1825","1825","1825","0.002123193582519889","0.002123193582519889","0.002123193582519889","1521","1521","1521","0.0018427713075652719","0.0018427713075652719","0.0018427713075652719","1825","1825","1825","0.0022576176561415195","0.0022576176561415195","0.0022576176561415195","1825","1825","1825","0.0014217128045856953","0.0014217128045856953","0.0014217128045856953"
"304","1526","1526","1526","0.0018224037485197186","0.0018224037485197186","0.0018224037485197186","1831","1831","1831","0.0015247681876644492","0.0015247681876644492","0.0015247681876644492","1831","1831","1831","0.0019672878552228212","0.0019672878552228212","0.0019672878552228212","1831","1831","1831","0.0015388847095891833","0.0015388847095891833","0.0015388847095891833","1831","1831","1831","0.0018580828327685595","0.0018580828327685595","0.0018580828327685595","1526","1526","1526","0.0018195414450019598","0.0018195414450019598","0.0018195414450019598","1831","1831","1831","0.0016778361750766635","0.0016778361750766635","0.0016778361750766635","1831","1831","1831","0.0019496771274134517","0.0019496771274134517","0.0019496771274134517"
"305","1531","1531","1531","0.0018346054712310433","0.0018346054712310433","0.0018346054712310433","1837","1837","1837","0.001790309208445251","0.001790309208445251","0.001790309208445251","1837","1837","1837","0.0015453894156962633","0.0015453894156962633","0.0015453894156962633","1837","1837","1837","0.0017991244094446301","0.0017991244094446301","0.0017991244094446301","1837","1837","1837","0.0019177078502252698","0.0019177078502252698","0.0019177078502252698","1531","1531","1531","0.0015765281859785318","0.0015765281859785318","0.0015765281859785318","1837","1837","1837","0.0014646417694166303","0.0014646417694166303","0.0014646417694166303","1837","1837","1837","0.0017002359963953495","0.0017002359963953495","0.0017002359963953495"
"306","1536","1536","1536","0.0015649573178961873","0.0015649573178961873","0.0015649573178961873","1843","1843","1843","0.0016419757157564163","0.0016419757157564163","0.0016419757157564163","1843","1843","1843","0.0019442293560132384","0.0019442293560132384","0.0019442293560132384","1843","1843","1843","0.0019366592168807983","0.0019366592168807983","0.0019366592168807983","1843","1843","1843","0.0014555439120158553","0.0014555439120158553","0.0014555439120158553","1536","1536","1536","0.0016350570367649198","0.0016350570367649198","0.0016350570367649198","1843","1843","1843","0.002041370142251253","0.002041370142251253","0.002041370142251253","1843","1843","1843","0.0015738229267299175","0.0015738229267299175","0.0015738229267299175"
"307","1541","1541","1541","0.0013379664160311222","0.0013379664160311222","0.0013379664160311222","1849","1849","1849","0.0015512098325416446","0.0015512098325416446","0.0015512098325416446","1849","1849","1849","0.0016563242534175515","0.0016563242534175515","0.0016563242534175515","1849","1849","1849","0.001926702563650906","0.001926702563650906","0.001926702563650906","1849","1849","1849","0.0014035090571269393","0.0014035090571269393","0.0014035090571269393","1541","1541","1541","0.0019590179435908794","0.0019590179435908794","0.0019590179435908794","1849","1849","1849","0.0018027722835540771","0.0018027722835540771","0.0018027722835540771","1849","1849","1849","0.0017894416814669967","0.0017894416814669967","0.0017894416814669967"
"308","1546","1546","1546","0.0016124045941978693","0.0016124045941978693","0.0016124045941978693","1855","1855","1855","0.0016788190696388483","0.0016788190696388483","0.0016788190696388483","1855","1855","1855","0.0017910980386659503","0.0017910980386659503","0.0017910980386659503","1855","1855","1855","0.0014181415317580104","0.0014181415317580104","0.0014181415317580104","1855","1855","1855","0.0018076605629175901","0.0018076605629175901","0.0018076605629175901","1546","1546","1546","0.001920458278618753","0.001920458278618753","0.001920458278618753","1855","1855","1855","0.002381558995693922","0.002381558995693922","0.002381558995693922","1855","1855","1855","0.0023774050641804934","0.0023774050641804934","0.0023774050641804934"
"309","1551","1551","1551","0.001515998155809939","0.001515998155809939","0.001515998155809939","1861","1861","1861","0.0017103656427934766","0.0017103656427934766","0.0017103656427934766","1861","1861","1861","0.0018820109544321895","0.0018820109544321895","0.0018820109544321895","1861","1861","1861","0.0022987001575529575","0.0022987001575529575","0.0022987001575529575","1861","1861","1861","0.0022621473763138056","0.0022621473763138056","0.0022621473763138056","1551","1551","1551","0.0018676408799365163","0.0018676408799365163","0.0018676408799365163","1861","1861","1861","0.0014406278496608138","0.0014406278496608138","0.0014406278496608138","1861","1861","1861","0.0024755471386015415","0.0024755471386015415","0.0024755471386015415"
"310","1556","1556","1556","0.0019299820996820927","0.0019299820996820927","0.0019299820996820927","1867","1867","1867","0.0014812388690188527","0.0014812388690188527","0.0014812388690188527","1867","1867","1867","0.0015195274027064443","0.0015195274027064443","0.0015195274027064443","1867","1867","1867","0.0016244050348177552","0.0016244050348177552","0.0016244050348177552","1867","1867","1867","0.001514858566224575","0.001514858566224575","0.001514858566224575","1556","1556","1556","0.0016618884401395917","0.0016618884401395917","0.0016618884401395917","1867","1867","1867","0.0015613128198310733","0.0015613128198310733","0.0015613128198310733","1867","1867","1867","0.00208617327734828","0.00208617327734828","0.00208617327734828"
"311","1561","1561","1561","0.001912814797833562","0.001912814797833562","0.001912814797833562","1873","1873","1873","0.0015956577844917774","0.0015956577844917774","0.0015956577844917774","1873","1873","1873","0.0017484640702605247","0.0017484640702605247","0.0017484640702605247","1873","1873","1873","0.001240630284883082","0.001240630284883082","0.001240630284883082","1873","1873","1873","0.0013909743865951896","0.0013909743865951896","0.0013909743865951896","1561","1561","1561","0.0014529607724398375","0.0014529607724398375","0.0014529607724398375","1873","1873","1873","0.001878612325526774","0.001878612325526774","0.001878612325526774","1873","1873","1873","0.001829973771236837","0.001829973771236837","0.001829973771236837"
"312","1566","1566","1566","0.001574851805344224","0.001574851805344224","0.001574851805344224","1879","1879","1879","0.0016763966996222734","0.0016763966996222734","0.0016763966996222734","1879","1879","1879","0.0017641904996708035","0.0017641904996708035","0.0017641904996708035","1879","1879","1879","0.0018045034958049655","0.0018045034958049655","0.0018045034958049655","1879","1879","1879","0.001863790093921125","0.001863790093921125","0.001863790093921125","1566","1566","1566","0.0020307034719735384","0.0020307034719735384","0.0020307034719735384","1879","1879","1879","0.001917341724038124","0.001917341724038124","0.001917341724038124","1879","1879","1879","0.0020351160783320665","0.0020351160783320665","0.0020351160783320665"
"313","1571","1571","1571","0.0019245549337938428","0.0019245549337938428","0.0019245549337938428","1885","1885","1885","0.0016774197574704885","0.0016774197574704885","0.0016774197574704885","1885","1885","1885","0.0017084697028622031","0.0017084697028622031","0.0017084697028622031","1885","1885","1885","0.002029276918619871","0.002029276918619871","0.002029276918619871","1885","1885","1885","0.0018852236680686474","0.0018852236680686474","0.0018852236680686474","1571","1571","1571","0.0018606161465868354","0.0018606161465868354","0.0018606161465868354","1885","1885","1885","0.002286959206685424","0.002286959206685424","0.002286959206685424","1885","1885","1885","0.001962275244295597","0.001962275244295597","0.001962275244295597"
"314","1576","1576","1576","0.0018325716955587268","0.0018325716955587268","0.0018325716955587268","1891","1891","1891","0.0020564058795571327","0.0020564058795571327","0.0020564058795571327","1891","1891","1891","0.0015650303103029728","0.0015650303103029728","0.0015650303103029728","1891","1891","1891","0.0016583693213760853","0.0016583693213760853","0.0016583693213760853","1891","1891","1891","0.001823866623453796","0.001823866623453796","0.001823866623453796","1576","1576","1576","0.00170568423345685","0.00170568423345685","0.00170568423345685","1891","1891","1891","0.0016371768433600664","0.0016371768433600664","0.0016371768433600664","1891","1891","1891","0.0020593905355781317","0.0020593905355781317","0.0020593905355781317"
