"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterRecoverCoeAccu_kf__MAX"
"255","1282","1282","1282","0.02336345613002777","0.02336345613002777","0.02336345613002777","1538","1538","1538","0.02414974384009838","0.02414974384009838","0.02414974384009838","1538","1538","1538","0.03666473552584648","0.03666473552584648","0.03666473552584648","1538","1538","1538","0.02711350843310356","0.02711350843310356","0.02711350843310356","1538","1538","1538","0.03390263393521309","0.03390263393521309","0.03390263393521309","1282","1282","1282","0.032394975423812866","0.032394975423812866","0.032394975423812866","1538","1538","1538","0.011295702308416367","0.011295702308416367","0.011295702308416367","1538","1538","1538","0.017888573929667473","0.017888573929667473","0.017888573929667473"
"256","1287","1287","1287","0.03301948308944702","0.03301948308944702","0.03301948308944702","1544","1544","1544","0.02190643921494484","0.02190643921494484","0.02190643921494484","1544","1544","1544","0.03601294755935669","0.03601294755935669","0.03601294755935669","1544","1544","1544","0.020143995061516762","0.020143995061516762","0.020143995061516762","1544","1544","1544","0.019930535927414894","0.019930535927414894","0.019930535927414894","1287","1287","1287","0.0508599691092968","0.0508599691092968","0.0508599691092968","1544","1544","1544","0.032226379960775375","0.032226379960775375","0.032226379960775375","1544","1544","1544","0.035651057958602905","0.035651057958602905","0.035651057958602905"
"257","1292","1292","1292","0.017882782965898514","0.017882782965898514","0.017882782965898514","1550","1550","1550","0.028098847717046738","0.028098847717046738","0.028098847717046738","1550","1550","1550","0.024796953424811363","0.024796953424811363","0.024796953424811363","1550","1550","1550","0.02198556810617447","0.02198556810617447","0.02198556810617447","1550","1550","1550","0.03258099406957626","0.03258099406957626","0.03258099406957626","1292","1292","1292","0.025913778692483902","0.025913778692483902","0.025913778692483902","1550","1550","1550","0.031024688854813576","0.031024688854813576","0.031024688854813576","1550","1550","1550","0.04722269997000694","0.04722269997000694","0.04722269997000694"
"258","1297","1297","1297","0.04402932897210121","0.04402932897210121","0.04402932897210121","1556","1556","1556","0.028555413708090782","0.028555413708090782","0.028555413708090782","1556","1556","1556","0.031163372099399567","0.031163372099399567","0.031163372099399567","1556","1556","1556","0.01816275715827942","0.01816275715827942","0.01816275715827942","1556","1556","1556","0.03377537801861763","0.03377537801861763","0.03377537801861763","1297","1297","1297","0.031473610550165176","0.031473610550165176","0.031473610550165176","1556","1556","1556","0.03816372528672218","0.03816372528672218","0.03816372528672218","1556","1556","1556","0.035916637629270554","0.035916637629270554","0.035916637629270554"
"259","1302","1302","1302","0.04975838586688042","0.04975838586688042","0.04975838586688042","1562","1562","1562","0.022151486948132515","0.022151486948132515","0.022151486948132515","1562","1562","1562","0.02125859633088112","0.02125859633088112","0.02125859633088112","1562","1562","1562","0.029374007135629654","0.029374007135629654","0.029374007135629654","1562","1562","1562","0.0323362722992897","0.0323362722992897","0.0323362722992897","1302","1302","1302","0.020542846992611885","0.020542846992611885","0.020542846992611885","1562","1562","1562","0.014537462033331394","0.014537462033331394","0.014537462033331394","1562","1562","1562","0.0308919008821249","0.0308919008821249","0.0308919008821249"
"260","1307","1307","1307","0.03253932297229767","0.03253932297229767","0.03253932297229767","1568","1568","1568","0.020953040570020676","0.020953040570020676","0.020953040570020676","1568","1568","1568","0.025094879791140556","0.025094879791140556","0.025094879791140556","1568","1568","1568","0.038359735161066055","0.038359735161066055","0.038359735161066055","1568","1568","1568","0.011538208462297916","0.011538208462297916","0.011538208462297916","1307","1307","1307","0.035916268825531006","0.035916268825531006","0.035916268825531006","1568","1568","1568","0.022236311808228493","0.022236311808228493","0.022236311808228493","1568","1568","1568","0.026813391596078873","0.026813391596078873","0.026813391596078873"
"261","1312","1312","1312","0.04249968379735947","0.04249968379735947","0.04249968379735947","1574","1574","1574","0.02170945331454277","0.02170945331454277","0.02170945331454277","1574","1574","1574","0.028235644102096558","0.028235644102096558","0.028235644102096558","1574","1574","1574","0.022529052570462227","0.022529052570462227","0.022529052570462227","1574","1574","1574","0.020113710314035416","0.020113710314035416","0.020113710314035416","1312","1312","1312","0.024723883718252182","0.024723883718252182","0.024723883718252182","1574","1574","1574","0.025033487007021904","0.025033487007021904","0.025033487007021904","1574","1574","1574","0.040030136704444885","0.040030136704444885","0.040030136704444885"
"262","1317","1317","1317","0.03389874845743179","0.03389874845743179","0.03389874845743179","1580","1580","1580","0.03575355187058449","0.03575355187058449","0.03575355187058449","1580","1580","1580","0.024084031581878662","0.024084031581878662","0.024084031581878662","1580","1580","1580","0.027828557416796684","0.027828557416796684","0.027828557416796684","1580","1580","1580","0.041595786809921265","0.041595786809921265","0.041595786809921265","1317","1317","1317","0.029637282714247704","0.029637282714247704","0.029637282714247704","1580","1580","1580","0.034928880631923676","0.034928880631923676","0.034928880631923676","1580","1580","1580","0.032745830714702606","0.032745830714702606","0.032745830714702606"
"263","1322","1322","1322","0.041659578680992126","0.041659578680992126","0.041659578680992126","1586","1586","1586","0.03726532682776451","0.03726532682776451","0.03726532682776451","1586","1586","1586","0.021351704373955727","0.021351704373955727","0.021351704373955727","1586","1586","1586","0.03888607770204544","0.03888607770204544","0.03888607770204544","1586","1586","1586","0.023578941822052002","0.023578941822052002","0.023578941822052002","1322","1322","1322","0.029513994231820107","0.029513994231820107","0.029513994231820107","1586","1586","1586","0.04095784202218056","0.04095784202218056","0.04095784202218056","1586","1586","1586","0.029330594465136528","0.029330594465136528","0.029330594465136528"
"264","1327","1327","1327","0.02899337001144886","0.02899337001144886","0.02899337001144886","1592","1592","1592","0.04186609014868736","0.04186609014868736","0.04186609014868736","1592","1592","1592","0.03950255364179611","0.03950255364179611","0.03950255364179611","1592","1592","1592","0.03729837387800217","0.03729837387800217","0.03729837387800217","1592","1592","1592","0.04204300418496132","0.04204300418496132","0.04204300418496132","1327","1327","1327","0.03142693266272545","0.03142693266272545","0.03142693266272545","1592","1592","1592","0.020946411415934563","0.020946411415934563","0.020946411415934563","1592","1592","1592","0.03372710198163986","0.03372710198163986","0.03372710198163986"
"265","1332","1332","1332","0.02611040137708187","0.02611040137708187","0.02611040137708187","1598","1598","1598","0.03501852601766586","0.03501852601766586","0.03501852601766586","1598","1598","1598","0.03268442302942276","0.03268442302942276","0.03268442302942276","1598","1598","1598","0.019411247223615646","0.019411247223615646","0.019411247223615646","1598","1598","1598","0.03269963338971138","0.03269963338971138","0.03269963338971138","1332","1332","1332","0.02755659446120262","0.02755659446120262","0.02755659446120262","1598","1598","1598","0.024497509002685547","0.024497509002685547","0.024497509002685547","1598","1598","1598","0.03783532604575157","0.03783532604575157","0.03783532604575157"
"266","1337","1337","1337","0.03153768554329872","0.03153768554329872","0.03153768554329872","1604","1604","1604","0.026598744094371796","0.026598744094371796","0.026598744094371796","1604","1604","1604","0.028921961784362793","0.028921961784362793","0.028921961784362793","1604","1604","1604","0.028052356094121933","0.028052356094121933","0.028052356094121933","1604","1604","1604","0.042146578431129456","0.042146578431129456","0.042146578431129456","1337","1337","1337","0.030528243631124496","0.030528243631124496","0.030528243631124496","1604","1604","1604","0.03329000249505043","0.03329000249505043","0.03329000249505043","1604","1604","1604","0.04372565820813179","0.04372565820813179","0.04372565820813179"
"267","1342","1342","1342","0.029742717742919922","0.029742717742919922","0.029742717742919922","1610","1610","1610","0.03233007341623306","0.03233007341623306","0.03233007341623306","1610","1610","1610","0.023676611483097076","0.023676611483097076","0.023676611483097076","1610","1610","1610","0.0452667698264122","0.0452667698264122","0.0452667698264122","1610","1610","1610","0.04656481742858887","0.04656481742858887","0.04656481742858887","1342","1342","1342","0.03518301993608475","0.03518301993608475","0.03518301993608475","1610","1610","1610","0.0409858375787735","0.0409858375787735","0.0409858375787735","1610","1610","1610","0.023397011682391167","0.023397011682391167","0.023397011682391167"
"268","1347","1347","1347","0.019267035648226738","0.019267035648226738","0.019267035648226738","1616","1616","1616","0.018594324588775635","0.018594324588775635","0.018594324588775635","1616","1616","1616","0.02602379210293293","0.02602379210293293","0.02602379210293293","1616","1616","1616","0.0470743402838707","0.0470743402838707","0.0470743402838707","1616","1616","1616","0.031059864908456802","0.031059864908456802","0.031059864908456802","1347","1347","1347","0.03543998301029205","0.03543998301029205","0.03543998301029205","1616","1616","1616","0.04027734696865082","0.04027734696865082","0.04027734696865082","1616","1616","1616","0.024745306000113487","0.024745306000113487","0.024745306000113487"
"269","1352","1352","1352","0.01983574777841568","0.01983574777841568","0.01983574777841568","1622","1622","1622","0.03626143932342529","0.03626143932342529","0.03626143932342529","1622","1622","1622","0.036996990442276","0.036996990442276","0.036996990442276","1622","1622","1622","0.02229086309671402","0.02229086309671402","0.02229086309671402","1622","1622","1622","0.0341818667948246","0.0341818667948246","0.0341818667948246","1352","1352","1352","0.043165579438209534","0.043165579438209534","0.043165579438209534","1622","1622","1622","0.029507769271731377","0.029507769271731377","0.029507769271731377","1622","1622","1622","0.0363323949277401","0.0363323949277401","0.0363323949277401"
"270","1357","1357","1357","0.031495481729507446","0.031495481729507446","0.031495481729507446","1628","1628","1628","0.03069719299674034","0.03069719299674034","0.03069719299674034","1628","1628","1628","0.03472654148936272","0.03472654148936272","0.03472654148936272","1628","1628","1628","0.021608317270874977","0.021608317270874977","0.021608317270874977","1628","1628","1628","0.038494355976581573","0.038494355976581573","0.038494355976581573","1357","1357","1357","0.04089852422475815","0.04089852422475815","0.04089852422475815","1628","1628","1628","0.03227502480149269","0.03227502480149269","0.03227502480149269","1628","1628","1628","0.030518578365445137","0.030518578365445137","0.030518578365445137"
"271","1362","1362","1362","0.04258176311850548","0.04258176311850548","0.04258176311850548","1634","1634","1634","0.04440433531999588","0.04440433531999588","0.04440433531999588","1634","1634","1634","0.029513828456401825","0.029513828456401825","0.029513828456401825","1634","1634","1634","0.035130541771650314","0.035130541771650314","0.035130541771650314","1634","1634","1634","0.029174916446208954","0.029174916446208954","0.029174916446208954","1362","1362","1362","0.023864025250077248","0.023864025250077248","0.023864025250077248","1634","1634","1634","0.039788298308849335","0.039788298308849335","0.039788298308849335","1634","1634","1634","0.03787943720817566","0.03787943720817566","0.03787943720817566"
"272","1367","1367","1367","0.02169879898428917","0.02169879898428917","0.02169879898428917","1640","1640","1640","0.023918181657791138","0.023918181657791138","0.023918181657791138","1640","1640","1640","0.04008915275335312","0.04008915275335312","0.04008915275335312","1640","1640","1640","0.04209792986512184","0.04209792986512184","0.04209792986512184","1640","1640","1640","0.03554409369826317","0.03554409369826317","0.03554409369826317","1367","1367","1367","0.039897266775369644","0.039897266775369644","0.039897266775369644","1640","1640","1640","0.03028748743236065","0.03028748743236065","0.03028748743236065","1640","1640","1640","0.035000067204236984","0.035000067204236984","0.035000067204236984"
"273","1372","1372","1372","0.0220185536891222","0.0220185536891222","0.0220185536891222","1646","1646","1646","0.029240140691399574","0.029240140691399574","0.029240140691399574","1646","1646","1646","0.02577587589621544","0.02577587589621544","0.02577587589621544","1646","1646","1646","0.04185977950692177","0.04185977950692177","0.04185977950692177","1646","1646","1646","0.02119806781411171","0.02119806781411171","0.02119806781411171","1372","1372","1372","0.026721114292740822","0.026721114292740822","0.026721114292740822","1646","1646","1646","0.03746962174773216","0.03746962174773216","0.03746962174773216","1646","1646","1646","0.046407751739025116","0.046407751739025116","0.046407751739025116"
"274","1377","1377","1377","0.027261551469564438","0.027261551469564438","0.027261551469564438","1652","1652","1652","0.030950548127293587","0.030950548127293587","0.030950548127293587","1652","1652","1652","0.026765400543808937","0.026765400543808937","0.026765400543808937","1652","1652","1652","0.029961954802274704","0.029961954802274704","0.029961954802274704","1652","1652","1652","0.01930653303861618","0.01930653303861618","0.01930653303861618","1377","1377","1377","0.02556023746728897","0.02556023746728897","0.02556023746728897","1652","1652","1652","0.04638794809579849","0.04638794809579849","0.04638794809579849","1652","1652","1652","0.033341776579618454","0.033341776579618454","0.033341776579618454"
"275","1382","1382","1382","0.05023850500583649","0.05023850500583649","0.05023850500583649","1658","1658","1658","0.04066258668899536","0.04066258668899536","0.04066258668899536","1658","1658","1658","0.03453077748417854","0.03453077748417854","0.03453077748417854","1658","1658","1658","0.04664745554327965","0.04664745554327965","0.04664745554327965","1658","1658","1658","0.03061220981180668","0.03061220981180668","0.03061220981180668","1382","1382","1382","0.0301556047052145","0.0301556047052145","0.0301556047052145","1658","1658","1658","0.03544972464442253","0.03544972464442253","0.03544972464442253","1658","1658","1658","0.03352176398038864","0.03352176398038864","0.03352176398038864"
"276","1387","1387","1387","0.04650282859802246","0.04650282859802246","0.04650282859802246","1664","1664","1664","0.027180790901184082","0.027180790901184082","0.027180790901184082","1664","1664","1664","0.03384548798203468","0.03384548798203468","0.03384548798203468","1664","1664","1664","0.035610172897577286","0.035610172897577286","0.035610172897577286","1664","1664","1664","0.04557868838310242","0.04557868838310242","0.04557868838310242","1387","1387","1387","0.040161341428756714","0.040161341428756714","0.040161341428756714","1664","1664","1664","0.03876375034451485","0.03876375034451485","0.03876375034451485","1664","1664","1664","0.035572588443756104","0.035572588443756104","0.035572588443756104"
"277","1392","1392","1392","0.03073200210928917","0.03073200210928917","0.03073200210928917","1670","1670","1670","0.020743373781442642","0.020743373781442642","0.020743373781442642","1670","1670","1670","0.03203205391764641","0.03203205391764641","0.03203205391764641","1670","1670","1670","0.03179505094885826","0.03179505094885826","0.03179505094885826","1670","1670","1670","0.039091672748327255","0.039091672748327255","0.039091672748327255","1392","1392","1392","0.03184821456670761","0.03184821456670761","0.03184821456670761","1670","1670","1670","0.037056028842926025","0.037056028842926025","0.037056028842926025","1670","1670","1670","0.02885844185948372","0.02885844185948372","0.02885844185948372"
"278","1397","1397","1397","0.034772567451000214","0.034772567451000214","0.034772567451000214","1676","1676","1676","0.014293676242232323","0.014293676242232323","0.014293676242232323","1676","1676","1676","0.023311996832489967","0.023311996832489967","0.023311996832489967","1676","1676","1676","0.0343429259955883","0.0343429259955883","0.0343429259955883","1676","1676","1676","0.02230941690504551","0.02230941690504551","0.02230941690504551","1397","1397","1397","0.033440962433815","0.033440962433815","0.033440962433815","1676","1676","1676","0.0246328916400671","0.0246328916400671","0.0246328916400671","1676","1676","1676","0.026722176000475883","0.026722176000475883","0.026722176000475883"
