"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss_kf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss_kf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss_kf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss_kf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss_kf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss_kf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss_kf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss_kf__MAX"
"273","1372","1372","1372","0.001735946163535118","0.001735946163535118","0.001735946163535118","1646","1646","1646","0.0017649432411417365","0.0017649432411417365","0.0017649432411417365","1646","1646","1646","0.0020186430774629116","0.0020186430774629116","0.0020186430774629116","1646","1646","1646","0.0024056658148765564","0.0024056658148765564","0.0024056658148765564","1646","1646","1646","0.001592653221450746","0.001592653221450746","0.001592653221450746","1372","1372","1372","0.0015382611891254783","0.0015382611891254783","0.0015382611891254783","1646","1646","1646","0.0017600030405446887","0.0017600030405446887","0.0017600030405446887","1646","1646","1646","0.0017697730800136924","0.0017697730800136924","0.0017697730800136924"
"274","1377","1377","1377","0.0010935160098597407","0.0010935160098597407","0.0010935160098597407","1652","1652","1652","0.001405252143740654","0.001405252143740654","0.001405252143740654","1652","1652","1652","0.0013540085637941957","0.0013540085637941957","0.0013540085637941957","1652","1652","1652","0.0011501569533720613","0.0011501569533720613","0.0011501569533720613","1652","1652","1652","0.00152739102486521","0.00152739102486521","0.00152739102486521","1377","1377","1377","0.001056901179254055","0.001056901179254055","0.001056901179254055","1652","1652","1652","0.0014064846327528358","0.0014064846327528358","0.0014064846327528358","1652","1652","1652","0.0016393682453781366","0.0016393682453781366","0.0016393682453781366"
"275","1382","1382","1382","0.0018456281395629048","0.0018456281395629048","0.0018456281395629048","1658","1658","1658","0.0018618910107761621","0.0018618910107761621","0.0018618910107761621","1658","1658","1658","0.0017320351907983422","0.0017320351907983422","0.0017320351907983422","1658","1658","1658","0.0015402034623548388","0.0015402034623548388","0.0015402034623548388","1658","1658","1658","0.0021335615310817957","0.0021335615310817957","0.0021335615310817957","1382","1382","1382","0.0022967937402427197","0.0022967937402427197","0.0022967937402427197","1658","1658","1658","0.0020413717720657587","0.0020413717720657587","0.0020413717720657587","1658","1658","1658","0.0014619851717725396","0.0014619851717725396","0.0014619851717725396"
"276","1387","1387","1387","0.0014821258373558521","0.0014821258373558521","0.0014821258373558521","1664","1664","1664","0.0015577150043100119","0.0015577150043100119","0.0015577150043100119","1664","1664","1664","0.001814616727642715","0.001814616727642715","0.001814616727642715","1664","1664","1664","0.0016158123034983873","0.0016158123034983873","0.0016158123034983873","1664","1664","1664","0.0016333605162799358","0.0016333605162799358","0.0016333605162799358","1387","1387","1387","0.0018576534930616617","0.0018576534930616617","0.0018576534930616617","1664","1664","1664","0.001912954612635076","0.001912954612635076","0.001912954612635076","1664","1664","1664","0.0015487495111301541","0.0015487495111301541","0.0015487495111301541"
"277","1392","1392","1392","0.001991947880014777","0.001991947880014777","0.001991947880014777","1670","1670","1670","0.002598503837361932","0.002598503837361932","0.002598503837361932","1670","1670","1670","0.002248655306175351","0.002248655306175351","0.002248655306175351","1670","1670","1670","0.0022754052188247442","0.0022754052188247442","0.0022754052188247442","1670","1670","1670","0.002495239023119211","0.002495239023119211","0.002495239023119211","1392","1392","1392","0.002058295300230384","0.002058295300230384","0.002058295300230384","1670","1670","1670","0.0019228621385991573","0.0019228621385991573","0.0019228621385991573","1670","1670","1670","0.00202831719070673","0.00202831719070673","0.00202831719070673"
"278","1397","1397","1397","0.0014685408677905798","0.0014685408677905798","0.0014685408677905798","1676","1676","1676","0.0016617398941889405","0.0016617398941889405","0.0016617398941889405","1676","1676","1676","0.0019630833994597197","0.0019630833994597197","0.0019630833994597197","1676","1676","1676","0.0016176127828657627","0.0016176127828657627","0.0016176127828657627","1676","1676","1676","0.0018579268362373114","0.0018579268362373114","0.0018579268362373114","1397","1397","1397","0.0017694432754069567","0.0017694432754069567","0.0017694432754069567","1676","1676","1676","0.002236804226413369","0.002236804226413369","0.002236804226413369","1676","1676","1676","0.0025235717184841633","0.0025235717184841633","0.0025235717184841633"
"279","1402","1402","1402","0.0029242211021482944","0.0029242211021482944","0.0029242211021482944","1682","1682","1682","0.0034632582683116198","0.0034632582683116198","0.0034632582683116198","1682","1682","1682","0.002673652721568942","0.002673652721568942","0.002673652721568942","1682","1682","1682","0.002140997676178813","0.002140997676178813","0.002140997676178813","1682","1682","1682","0.0026938612572848797","0.0026938612572848797","0.0026938612572848797","1402","1402","1402","0.0019232184858992696","0.0019232184858992696","0.0019232184858992696","1682","1682","1682","0.001262794598005712","0.001262794598005712","0.001262794598005712","1682","1682","1682","0.00246235984377563","0.00246235984377563","0.00246235984377563"
"280","1407","1407","1407","0.0018592680571600795","0.0018592680571600795","0.0018592680571600795","1688","1688","1688","0.0013403698103502393","0.0013403698103502393","0.0013403698103502393","1688","1688","1688","0.0019624775741249323","0.0019624775741249323","0.0019624775741249323","1688","1688","1688","0.00124123296700418","0.00124123296700418","0.00124123296700418","1688","1688","1688","0.0016503712395206094","0.0016503712395206094","0.0016503712395206094","1407","1407","1407","0.0019946065731346607","0.0019946065731346607","0.0019946065731346607","1688","1688","1688","0.0019686874002218246","0.0019686874002218246","0.0019686874002218246","1688","1688","1688","0.001661486690863967","0.001661486690863967","0.001661486690863967"
"281","1412","1412","1412","0.0021752947941422462","0.0021752947941422462","0.0021752947941422462","1694","1694","1694","0.0019999288488179445","0.0019999288488179445","0.0019999288488179445","1694","1694","1694","0.0017882753163576126","0.0017882753163576126","0.0017882753163576126","1694","1694","1694","0.0018975877901539207","0.0018975877901539207","0.0018975877901539207","1694","1694","1694","0.0021893882658332586","0.0021893882658332586","0.0021893882658332586","1412","1412","1412","0.0019444959471002221","0.0019444959471002221","0.0019444959471002221","1694","1694","1694","0.002330212388187647","0.002330212388187647","0.002330212388187647","1694","1694","1694","0.002115583745762706","0.002115583745762706","0.002115583745762706"
"282","1417","1417","1417","0.0023126767482608557","0.0023126767482608557","0.0023126767482608557","1700","1700","1700","0.002551213139668107","0.002551213139668107","0.002551213139668107","1700","1700","1700","0.0019120388897135854","0.0019120388897135854","0.0019120388897135854","1700","1700","1700","0.001985930372029543","0.001985930372029543","0.001985930372029543","1700","1700","1700","0.0013635208597406745","0.0013635208597406745","0.0013635208597406745","1417","1417","1417","0.0016520663630217314","0.0016520663630217314","0.0016520663630217314","1700","1700","1700","0.001866695354692638","0.001866695354692638","0.001866695354692638","1700","1700","1700","0.0016025014920160174","0.0016025014920160174","0.0016025014920160174"
"283","1422","1422","1422","0.002365226624533534","0.002365226624533534","0.002365226624533534","1706","1706","1706","0.001695858663879335","0.001695858663879335","0.001695858663879335","1706","1706","1706","0.001596073736436665","0.001596073736436665","0.001596073736436665","1706","1706","1706","0.0016736442921683192","0.0016736442921683192","0.0016736442921683192","1706","1706","1706","0.0016189207090064883","0.0016189207090064883","0.0016189207090064883","1422","1422","1422","0.0014007588615640998","0.0014007588615640998","0.0014007588615640998","1706","1706","1706","0.001198971876874566","0.001198971876874566","0.001198971876874566","1706","1706","1706","0.0016809114022180438","0.0016809114022180438","0.0016809114022180438"
"284","1427","1427","1427","0.0014669181546196342","0.0014669181546196342","0.0014669181546196342","1712","1712","1712","0.0014608509372919798","0.0014608509372919798","0.0014608509372919798","1712","1712","1712","0.0013422636548057199","0.0013422636548057199","0.0013422636548057199","1712","1712","1712","0.00110888562630862","0.00110888562630862","0.00110888562630862","1712","1712","1712","0.001513879164122045","0.001513879164122045","0.001513879164122045","1427","1427","1427","0.0013024418149143457","0.0013024418149143457","0.0013024418149143457","1712","1712","1712","0.001843989477492869","0.001843989477492869","0.001843989477492869","1712","1712","1712","0.0010020002955570817","0.0010020002955570817","0.0010020002955570817"
"285","1432","1432","1432","0.0020871672313660383","0.0020871672313660383","0.0020871672313660383","1718","1718","1718","0.001996193779632449","0.001996193779632449","0.001996193779632449","1718","1718","1718","0.0014728219248354435","0.0014728219248354435","0.0014728219248354435","1718","1718","1718","0.0022052887361496687","0.0022052887361496687","0.0022052887361496687","1718","1718","1718","0.0015986105427145958","0.0015986105427145958","0.0015986105427145958","1432","1432","1432","0.0020209637004882097","0.0020209637004882097","0.0020209637004882097","1718","1718","1718","0.0015289165312424302","0.0015289165312424302","0.0015289165312424302","1718","1718","1718","0.002223370596766472","0.002223370596766472","0.002223370596766472"
"286","1437","1437","1437","0.0019259491236880422","0.0019259491236880422","0.0019259491236880422","1724","1724","1724","0.00118550646584481","0.00118550646584481","0.00118550646584481","1724","1724","1724","0.001507759327068925","0.001507759327068925","0.001507759327068925","1724","1724","1724","0.0015747541328892112","0.0015747541328892112","0.0015747541328892112","1724","1724","1724","0.0016730485949665308","0.0016730485949665308","0.0016730485949665308","1437","1437","1437","0.002056647092103958","0.002056647092103958","0.002056647092103958","1724","1724","1724","0.0014887305442243814","0.0014887305442243814","0.0014887305442243814","1724","1724","1724","0.0015423246659338474","0.0015423246659338474","0.0015423246659338474"
"287","1442","1442","1442","0.0019910645205527544","0.0019910645205527544","0.0019910645205527544","1730","1730","1730","0.0022807172499597073","0.0022807172499597073","0.0022807172499597073","1730","1730","1730","0.0022434168495237827","0.0022434168495237827","0.0022434168495237827","1730","1730","1730","0.001401461660861969","0.001401461660861969","0.001401461660861969","1730","1730","1730","0.0015055480180308223","0.0015055480180308223","0.0015055480180308223","1442","1442","1442","0.003061740892007947","0.003061740892007947","0.003061740892007947","1730","1730","1730","0.0014284782810136676","0.0014284782810136676","0.0014284782810136676","1730","1730","1730","0.0017699272138997912","0.0017699272138997912","0.0017699272138997912"
"288","1447","1447","1447","0.0017786124954000115","0.0017786124954000115","0.0017786124954000115","1736","1736","1736","0.001587631180882454","0.001587631180882454","0.001587631180882454","1736","1736","1736","0.0018273575697094202","0.0018273575697094202","0.0018273575697094202","1736","1736","1736","0.0017106793820858002","0.0017106793820858002","0.0017106793820858002","1736","1736","1736","0.001665926887653768","0.001665926887653768","0.001665926887653768","1447","1447","1447","0.0029010167345404625","0.0029010167345404625","0.0029010167345404625","1736","1736","1736","0.0020267663057893515","0.0020267663057893515","0.0020267663057893515","1736","1736","1736","0.0015778533415868878","0.0015778533415868878","0.0015778533415868878"
"289","1452","1452","1452","0.0019236267544329166","0.0019236267544329166","0.0019236267544329166","1742","1742","1742","0.0017975191585719585","0.0017975191585719585","0.0017975191585719585","1742","1742","1742","0.0017171635990962386","0.0017171635990962386","0.0017171635990962386","1742","1742","1742","0.002042905893176794","0.002042905893176794","0.002042905893176794","1742","1742","1742","0.0014012580504640937","0.0014012580504640937","0.0014012580504640937","1452","1452","1452","0.0013449990656226873","0.0013449990656226873","0.0013449990656226873","1742","1742","1742","0.001951361307874322","0.001951361307874322","0.001951361307874322","1742","1742","1742","0.0012698128120973706","0.0012698128120973706","0.0012698128120973706"
"290","1457","1457","1457","0.00261183874681592","0.00261183874681592","0.00261183874681592","1748","1748","1748","0.002533373422920704","0.002533373422920704","0.002533373422920704","1748","1748","1748","0.0023244102485477924","0.0023244102485477924","0.0023244102485477924","1748","1748","1748","0.002459274372085929","0.002459274372085929","0.002459274372085929","1748","1748","1748","0.0019112549489364028","0.0019112549489364028","0.0019112549489364028","1457","1457","1457","0.0015723962569609284","0.0015723962569609284","0.0015723962569609284","1748","1748","1748","0.001980323577299714","0.001980323577299714","0.001980323577299714","1748","1748","1748","0.002425424288958311","0.002425424288958311","0.002425424288958311"
"291","1462","1462","1462","0.0016310657374560833","0.0016310657374560833","0.0016310657374560833","1754","1754","1754","0.0013678724644705653","0.0013678724644705653","0.0013678724644705653","1754","1754","1754","0.0021293105091899633","0.0021293105091899633","0.0021293105091899633","1754","1754","1754","0.002174982102587819","0.002174982102587819","0.002174982102587819","1754","1754","1754","0.0016345487674698234","0.0016345487674698234","0.0016345487674698234","1462","1462","1462","0.002152467845007777","0.002152467845007777","0.002152467845007777","1754","1754","1754","0.0021663482766598463","0.0021663482766598463","0.0021663482766598463","1754","1754","1754","0.001581432530656457","0.001581432530656457","0.001581432530656457"
"292","1467","1467","1467","0.0017072417540475726","0.0017072417540475726","0.0017072417540475726","1760","1760","1760","0.002628342481330037","0.002628342481330037","0.002628342481330037","1760","1760","1760","0.0021575926803052425","0.0021575926803052425","0.0021575926803052425","1760","1760","1760","0.0018325702985748649","0.0018325702985748649","0.0018325702985748649","1760","1760","1760","0.0016978123458102345","0.0016978123458102345","0.0016978123458102345","1467","1467","1467","0.0020356422755867243","0.0020356422755867243","0.0020356422755867243","1760","1760","1760","0.001926426193676889","0.001926426193676889","0.001926426193676889","1760","1760","1760","0.0015020848950371146","0.0015020848950371146","0.0015020848950371146"
"293","1472","1472","1472","0.0014295642031356692","0.0014295642031356692","0.0014295642031356692","1766","1766","1766","0.0011823039967566729","0.0011823039967566729","0.0011823039967566729","1766","1766","1766","0.0015540618915110826","0.0015540618915110826","0.0015540618915110826","1766","1766","1766","0.000947243650443852","0.000947243650443852","0.000947243650443852","1766","1766","1766","0.0016728694317862391","0.0016728694317862391","0.0016728694317862391","1472","1472","1472","0.0019087842665612698","0.0019087842665612698","0.0019087842665612698","1766","1766","1766","0.0013532605953514576","0.0013532605953514576","0.0013532605953514576","1766","1766","1766","0.001776263932697475","0.001776263932697475","0.001776263932697475"
"294","1477","1477","1477","0.0017540473490953445","0.0017540473490953445","0.0017540473490953445","1772","1772","1772","0.001990407006815076","0.001990407006815076","0.001990407006815076","1772","1772","1772","0.0023570877965539694","0.0023570877965539694","0.0023570877965539694","1772","1772","1772","0.00225071026943624","0.00225071026943624","0.00225071026943624","1772","1772","1772","0.0020048771984875202","0.0020048771984875202","0.0020048771984875202","1477","1477","1477","0.0019161809468641877","0.0019161809468641877","0.0019161809468641877","1772","1772","1772","0.001881727366708219","0.001881727366708219","0.001881727366708219","1772","1772","1772","0.0023315376602113247","0.0023315376602113247","0.0023315376602113247"
"295","1482","1482","1482","0.0016676977975293994","0.0016676977975293994","0.0016676977975293994","1778","1778","1778","0.0018528366927057505","0.0018528366927057505","0.0018528366927057505","1778","1778","1778","0.0017678632866591215","0.0017678632866591215","0.0017678632866591215","1778","1778","1778","0.0017769481055438519","0.0017769481055438519","0.0017769481055438519","1778","1778","1778","0.0016014509601518512","0.0016014509601518512","0.0016014509601518512","1482","1482","1482","0.001478750491514802","0.001478750491514802","0.001478750491514802","1778","1778","1778","0.0014560612617060542","0.0014560612617060542","0.0014560612617060542","1778","1778","1778","0.0016936922911554575","0.0016936922911554575","0.0016936922911554575"
