"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu_ekf__MAX"
"281","1412","1412","1412","0.0625401958823204","0.0625401958823204","0.0625401958823204","1695","1695","1695","0.0804363265633583","0.0804363265633583","0.0804363265633583","1695","1695","1695","0.06740632653236389","0.06740632653236389","0.06740632653236389","1695","1695","1695","0.08166629821062088","0.08166629821062088","0.08166629821062088","1695","1695","1695","0.0803222507238388","0.0803222507238388","0.0803222507238388","1412","1412","1412","0.07615629583597183","0.07615629583597183","0.07615629583597183","1695","1695","1695","0.08066192269325256","0.08066192269325256","0.08066192269325256","1695","1695","1695","0.06440620124340057","0.06440620124340057","0.06440620124340057"
"282","1417","1417","1417","0.08128145337104797","0.08128145337104797","0.08128145337104797","1701","1701","1701","0.07274561375379562","0.07274561375379562","0.07274561375379562","1701","1701","1701","0.08344004303216934","0.08344004303216934","0.08344004303216934","1701","1701","1701","0.07948105037212372","0.07948105037212372","0.07948105037212372","1701","1701","1701","0.06341179460287094","0.06341179460287094","0.06341179460287094","1417","1417","1417","0.06613558530807495","0.06613558530807495","0.06613558530807495","1701","1701","1701","0.0676073208451271","0.0676073208451271","0.0676073208451271","1701","1701","1701","0.10750140994787216","0.10750140994787216","0.10750140994787216"
"283","1422","1422","1422","0.06496652215719223","0.06496652215719223","0.06496652215719223","1707","1707","1707","0.058259017765522","0.058259017765522","0.058259017765522","1707","1707","1707","0.07431351393461227","0.07431351393461227","0.07431351393461227","1707","1707","1707","0.060433529317379","0.060433529317379","0.060433529317379","1707","1707","1707","0.06905121356248856","0.06905121356248856","0.06905121356248856","1422","1422","1422","0.07456286996603012","0.07456286996603012","0.07456286996603012","1707","1707","1707","0.0880148708820343","0.0880148708820343","0.0880148708820343","1707","1707","1707","0.06744740158319473","0.06744740158319473","0.06744740158319473"
"284","1427","1427","1427","0.0757770761847496","0.0757770761847496","0.0757770761847496","1713","1713","1713","0.08672702312469482","0.08672702312469482","0.08672702312469482","1713","1713","1713","0.0705328956246376","0.0705328956246376","0.0705328956246376","1713","1713","1713","0.054061632603406906","0.054061632603406906","0.054061632603406906","1713","1713","1713","0.06914415955543518","0.06914415955543518","0.06914415955543518","1427","1427","1427","0.06232001632452011","0.06232001632452011","0.06232001632452011","1713","1713","1713","0.07017882913351059","0.07017882913351059","0.07017882913351059","1713","1713","1713","0.06640682369470596","0.06640682369470596","0.06640682369470596"
"285","1432","1432","1432","0.08419952541589737","0.08419952541589737","0.08419952541589737","1719","1719","1719","0.0640217736363411","0.0640217736363411","0.0640217736363411","1719","1719","1719","0.09363511949777603","0.09363511949777603","0.09363511949777603","1719","1719","1719","0.06500256061553955","0.06500256061553955","0.06500256061553955","1719","1719","1719","0.04251306876540184","0.04251306876540184","0.04251306876540184","1432","1432","1432","0.07106316089630127","0.07106316089630127","0.07106316089630127","1719","1719","1719","0.07443708181381226","0.07443708181381226","0.07443708181381226","1719","1719","1719","0.08581016957759857","0.08581016957759857","0.08581016957759857"
"286","1437","1437","1437","0.06540950387716293","0.06540950387716293","0.06540950387716293","1725","1725","1725","0.06637544184923172","0.06637544184923172","0.06637544184923172","1725","1725","1725","0.06777498871088028","0.06777498871088028","0.06777498871088028","1725","1725","1725","0.07276979088783264","0.07276979088783264","0.07276979088783264","1725","1725","1725","0.059085097163915634","0.059085097163915634","0.059085097163915634","1437","1437","1437","0.08193554729223251","0.08193554729223251","0.08193554729223251","1725","1725","1725","0.08409661799669266","0.08409661799669266","0.08409661799669266","1725","1725","1725","0.07431532442569733","0.07431532442569733","0.07431532442569733"
"287","1442","1442","1442","0.06022058427333832","0.06022058427333832","0.06022058427333832","1731","1731","1731","0.09196533262729645","0.09196533262729645","0.09196533262729645","1731","1731","1731","0.05997743830084801","0.05997743830084801","0.05997743830084801","1731","1731","1731","0.06550611555576324","0.06550611555576324","0.06550611555576324","1731","1731","1731","0.05395205318927765","0.05395205318927765","0.05395205318927765","1442","1442","1442","0.08338338881731033","0.08338338881731033","0.08338338881731033","1731","1731","1731","0.0812290832400322","0.0812290832400322","0.0812290832400322","1731","1731","1731","0.07075415551662445","0.07075415551662445","0.07075415551662445"
"288","1447","1447","1447","0.07083599269390106","0.07083599269390106","0.07083599269390106","1737","1737","1737","0.06697393953800201","0.06697393953800201","0.06697393953800201","1737","1737","1737","0.06711937487125397","0.06711937487125397","0.06711937487125397","1737","1737","1737","0.06662176549434662","0.06662176549434662","0.06662176549434662","1737","1737","1737","0.07080207765102386","0.07080207765102386","0.07080207765102386","1447","1447","1447","0.06055517494678497","0.06055517494678497","0.06055517494678497","1737","1737","1737","0.08182603865861893","0.08182603865861893","0.08182603865861893","1737","1737","1737","0.07914834469556808","0.07914834469556808","0.07914834469556808"
"289","1452","1452","1452","0.06874816119670868","0.06874816119670868","0.06874816119670868","1743","1743","1743","0.06341049820184708","0.06341049820184708","0.06341049820184708","1743","1743","1743","0.06220659241080284","0.06220659241080284","0.06220659241080284","1743","1743","1743","0.07027246057987213","0.07027246057987213","0.07027246057987213","1743","1743","1743","0.06888805329799652","0.06888805329799652","0.06888805329799652","1452","1452","1452","0.07845473289489746","0.07845473289489746","0.07845473289489746","1743","1743","1743","0.07324552536010742","0.07324552536010742","0.07324552536010742","1743","1743","1743","0.08423884212970734","0.08423884212970734","0.08423884212970734"
"290","1457","1457","1457","0.06262385845184326","0.06262385845184326","0.06262385845184326","1749","1749","1749","0.07778798043727875","0.07778798043727875","0.07778798043727875","1749","1749","1749","0.0702490583062172","0.0702490583062172","0.0702490583062172","1749","1749","1749","0.07142361253499985","0.07142361253499985","0.07142361253499985","1749","1749","1749","0.05530400201678276","0.05530400201678276","0.05530400201678276","1457","1457","1457","0.08500955253839493","0.08500955253839493","0.08500955253839493","1749","1749","1749","0.07664843648672104","0.07664843648672104","0.07664843648672104","1749","1749","1749","0.06021922081708908","0.06021922081708908","0.06021922081708908"
"291","1462","1462","1462","0.07211741805076599","0.07211741805076599","0.07211741805076599","1755","1755","1755","0.08478011935949326","0.08478011935949326","0.08478011935949326","1755","1755","1755","0.06599001586437225","0.06599001586437225","0.06599001586437225","1755","1755","1755","0.05633494257926941","0.05633494257926941","0.05633494257926941","1755","1755","1755","0.061738938093185425","0.061738938093185425","0.061738938093185425","1462","1462","1462","0.06319305300712585","0.06319305300712585","0.06319305300712585","1755","1755","1755","0.08348779380321503","0.08348779380321503","0.08348779380321503","1755","1755","1755","0.0794011801481247","0.0794011801481247","0.0794011801481247"
"292","1467","1467","1467","0.05461028963327408","0.05461028963327408","0.05461028963327408","1761","1761","1761","0.06365460902452469","0.06365460902452469","0.06365460902452469","1761","1761","1761","0.06139584258198738","0.06139584258198738","0.06139584258198738","1761","1761","1761","0.07410743087530136","0.07410743087530136","0.07410743087530136","1761","1761","1761","0.07063067704439163","0.07063067704439163","0.07063067704439163","1467","1467","1467","0.09421204030513763","0.09421204030513763","0.09421204030513763","1761","1761","1761","0.07096480578184128","0.07096480578184128","0.07096480578184128","1761","1761","1761","0.06867384165525436","0.06867384165525436","0.06867384165525436"
"293","1472","1472","1472","0.04499009624123573","0.04499009624123573","0.04499009624123573","1767","1767","1767","0.07643876224756241","0.07643876224756241","0.07643876224756241","1767","1767","1767","0.05384432524442673","0.05384432524442673","0.05384432524442673","1767","1767","1767","0.07348006218671799","0.07348006218671799","0.07348006218671799","1767","1767","1767","0.06396845728158951","0.06396845728158951","0.06396845728158951","1472","1472","1472","0.0811048373579979","0.0811048373579979","0.0811048373579979","1767","1767","1767","0.07382886856794357","0.07382886856794357","0.07382886856794357","1767","1767","1767","0.11307424306869507","0.11307424306869507","0.11307424306869507"
"294","1477","1477","1477","0.06887204945087433","0.06887204945087433","0.06887204945087433","1773","1773","1773","0.08353418111801147","0.08353418111801147","0.08353418111801147","1773","1773","1773","0.0733502209186554","0.0733502209186554","0.0733502209186554","1773","1773","1773","0.06954295188188553","0.06954295188188553","0.06954295188188553","1773","1773","1773","0.05582205951213837","0.05582205951213837","0.05582205951213837","1477","1477","1477","0.07780515402555466","0.07780515402555466","0.07780515402555466","1773","1773","1773","0.06771931797266006","0.06771931797266006","0.06771931797266006","1773","1773","1773","0.09056712687015533","0.09056712687015533","0.09056712687015533"
"295","1482","1482","1482","0.06569033861160278","0.06569033861160278","0.06569033861160278","1779","1779","1779","0.06335132569074631","0.06335132569074631","0.06335132569074631","1779","1779","1779","0.07191967219114304","0.07191967219114304","0.07191967219114304","1779","1779","1779","0.0778772160410881","0.0778772160410881","0.0778772160410881","1779","1779","1779","0.07641060650348663","0.07641060650348663","0.07641060650348663","1482","1482","1482","0.0831613689661026","0.0831613689661026","0.0831613689661026","1779","1779","1779","0.07606298476457596","0.07606298476457596","0.07606298476457596","1779","1779","1779","0.0760040357708931","0.0760040357708931","0.0760040357708931"
"296","1487","1487","1487","0.05619000643491745","0.05619000643491745","0.05619000643491745","1785","1785","1785","0.07388880848884583","0.07388880848884583","0.07388880848884583","1785","1785","1785","0.06538026034832001","0.06538026034832001","0.06538026034832001","1785","1785","1785","0.04935971274971962","0.04935971274971962","0.04935971274971962","1785","1785","1785","0.06702583283185959","0.06702583283185959","0.06702583283185959","1487","1487","1487","0.07715997844934464","0.07715997844934464","0.07715997844934464","1785","1785","1785","0.07021769136190414","0.07021769136190414","0.07021769136190414","1785","1785","1785","0.06779193878173828","0.06779193878173828","0.06779193878173828"
"297","1492","1492","1492","0.08111514896154404","0.08111514896154404","0.08111514896154404","1791","1791","1791","0.07281837612390518","0.07281837612390518","0.07281837612390518","1791","1791","1791","0.07823438197374344","0.07823438197374344","0.07823438197374344","1791","1791","1791","0.08888650685548782","0.08888650685548782","0.08888650685548782","1791","1791","1791","0.0722789466381073","0.0722789466381073","0.0722789466381073","1492","1492","1492","0.08717582374811172","0.08717582374811172","0.08717582374811172","1791","1791","1791","0.06758751720190048","0.06758751720190048","0.06758751720190048","1791","1791","1791","0.07626120001077652","0.07626120001077652","0.07626120001077652"
"298","1497","1497","1497","0.06706584990024567","0.06706584990024567","0.06706584990024567","1797","1797","1797","0.07468587905168533","0.07468587905168533","0.07468587905168533","1797","1797","1797","0.082208052277565","0.082208052277565","0.082208052277565","1797","1797","1797","0.06861107051372528","0.06861107051372528","0.06861107051372528","1797","1797","1797","0.062263600528240204","0.062263600528240204","0.062263600528240204","1497","1497","1497","0.0632745698094368","0.0632745698094368","0.0632745698094368","1797","1797","1797","0.05887327715754509","0.05887327715754509","0.05887327715754509","1797","1797","1797","0.06082857400178909","0.06082857400178909","0.06082857400178909"
"299","1502","1502","1502","0.07504730671644211","0.07504730671644211","0.07504730671644211","1803","1803","1803","0.08548372983932495","0.08548372983932495","0.08548372983932495","1803","1803","1803","0.0979750007390976","0.0979750007390976","0.0979750007390976","1803","1803","1803","0.08917748928070068","0.08917748928070068","0.08917748928070068","1803","1803","1803","0.09628859162330627","0.09628859162330627","0.09628859162330627","1502","1502","1502","0.08599919825792313","0.08599919825792313","0.08599919825792313","1803","1803","1803","0.0837860181927681","0.0837860181927681","0.0837860181927681","1803","1803","1803","0.0938573032617569","0.0938573032617569","0.0938573032617569"
"300","1507","1507","1507","0.08767400681972504","0.08767400681972504","0.08767400681972504","1809","1809","1809","0.10797306150197983","0.10797306150197983","0.10797306150197983","1809","1809","1809","0.10085031390190125","0.10085031390190125","0.10085031390190125","1809","1809","1809","0.0797894299030304","0.0797894299030304","0.0797894299030304","1809","1809","1809","0.0777316763997078","0.0777316763997078","0.0777316763997078","1507","1507","1507","0.0962701141834259","0.0962701141834259","0.0962701141834259","1809","1809","1809","0.09246022254228592","0.09246022254228592","0.09246022254228592","1809","1809","1809","0.09747417271137238","0.09747417271137238","0.09747417271137238"
"301","1512","1512","1512","0.09100450575351715","0.09100450575351715","0.09100450575351715","1815","1815","1815","0.09282895922660828","0.09282895922660828","0.09282895922660828","1815","1815","1815","0.09390293806791306","0.09390293806791306","0.09390293806791306","1815","1815","1815","0.08618764579296112","0.08618764579296112","0.08618764579296112","1815","1815","1815","0.0961356982588768","0.0961356982588768","0.0961356982588768","1512","1512","1512","0.09619847685098648","0.09619847685098648","0.09619847685098648","1815","1815","1815","0.08017025142908096","0.08017025142908096","0.08017025142908096","1815","1815","1815","0.0840008333325386","0.0840008333325386","0.0840008333325386"
"302","1517","1517","1517","0.1061086431145668","0.1061086431145668","0.1061086431145668","1821","1821","1821","0.08983097225427628","0.08983097225427628","0.08983097225427628","1821","1821","1821","0.09960157424211502","0.09960157424211502","0.09960157424211502","1821","1821","1821","0.08153486251831055","0.08153486251831055","0.08153486251831055","1821","1821","1821","0.08183309435844421","0.08183309435844421","0.08183309435844421","1517","1517","1517","0.0816430076956749","0.0816430076956749","0.0816430076956749","1821","1821","1821","0.10384383797645569","0.10384383797645569","0.10384383797645569","1821","1821","1821","0.09884971380233765","0.09884971380233765","0.09884971380233765"
"303","1522","1522","1522","0.09255474805831909","0.09255474805831909","0.09255474805831909","1827","1827","1827","0.08576232939958572","0.08576232939958572","0.08576232939958572","1827","1827","1827","0.09087417274713516","0.09087417274713516","0.09087417274713516","1827","1827","1827","0.1017942801117897","0.1017942801117897","0.1017942801117897","1827","1827","1827","0.10603327304124832","0.10603327304124832","0.10603327304124832","1522","1522","1522","0.09728328138589859","0.09728328138589859","0.09728328138589859","1827","1827","1827","0.08526713401079178","0.08526713401079178","0.08526713401079178","1827","1827","1827","0.07517901062965393","0.07517901062965393","0.07517901062965393"
"304","1527","1527","1527","0.09986624866724014","0.09986624866724014","0.09986624866724014","1833","1833","1833","0.09086514264345169","0.09086514264345169","0.09086514264345169","1833","1833","1833","0.0997549295425415","0.0997549295425415","0.0997549295425415","1833","1833","1833","0.08622047305107117","0.08622047305107117","0.08622047305107117","1833","1833","1833","0.08735965192317963","0.08735965192317963","0.08735965192317963","1527","1527","1527","0.09959286451339722","0.09959286451339722","0.09959286451339722","1833","1833","1833","0.09882787615060806","0.09882787615060806","0.09882787615060806","1833","1833","1833","0.08910594880580902","0.08910594880580902","0.08910594880580902"
"305","1532","1532","1532","0.09613123536109924","0.09613123536109924","0.09613123536109924","1839","1839","1839","0.08752643316984177","0.08752643316984177","0.08752643316984177","1839","1839","1839","0.0966789573431015","0.0966789573431015","0.0966789573431015","1839","1839","1839","0.09071609377861023","0.09071609377861023","0.09071609377861023","1839","1839","1839","0.08763974905014038","0.08763974905014038","0.08763974905014038","1532","1532","1532","0.08473329246044159","0.08473329246044159","0.08473329246044159","1839","1839","1839","0.09108874946832657","0.09108874946832657","0.09108874946832657","1839","1839","1839","0.09157641232013702","0.09157641232013702","0.09157641232013702"
