"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterPredictLoss__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterPredictLoss__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterPredictLoss__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterPredictLoss__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterPredictLoss__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterPredictLoss__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterPredictLoss__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterPredictLoss__MAX"
"241","1211","1211","1211","0.0016192694893106818","0.0016192694893106818","0.0016192694893106818","1453","1453","1453","0.0016106788534671068","0.0016106788534671068","0.0016106788534671068","1453","1453","1453","0.001474724500440061","0.001474724500440061","0.001474724500440061","1453","1453","1453","0.001436486840248108","0.001436486840248108","0.001436486840248108","1453","1453","1453","0.00165129906963557","0.00165129906963557","0.00165129906963557","1211","1211","1211","0.0017734960420057178","0.0017734960420057178","0.0017734960420057178","1453","1453","1453","0.0016750592039898038","0.0016750592039898038","0.0016750592039898038","1453","1453","1453","0.0016260219272226095","0.0016260219272226095","0.0016260219272226095"
"242","1216","1216","1216","0.002415316877886653","0.002415316877886653","0.002415316877886653","1459","1459","1459","0.0022791861556470394","0.0022791861556470394","0.0022791861556470394","1459","1459","1459","0.0021794510539621115","0.0021794510539621115","0.0021794510539621115","1459","1459","1459","0.0025930225383490324","0.0025930225383490324","0.0025930225383490324","1459","1459","1459","0.0030715300235897303","0.0030715300235897303","0.0030715300235897303","1216","1216","1216","0.0015910258516669273","0.0015910258516669273","0.0015910258516669273","1459","1459","1459","0.0022348922211676836","0.0022348922211676836","0.0022348922211676836","1459","1459","1459","0.002417356939986348","0.002417356939986348","0.002417356939986348"
"243","1221","1221","1221","0.0018532121321186423","0.0018532121321186423","0.0018532121321186423","1465","1465","1465","0.001871893065981567","0.001871893065981567","0.001871893065981567","1465","1465","1465","0.0021465697791427374","0.0021465697791427374","0.0021465697791427374","1465","1465","1465","0.0024189618416130543","0.0024189618416130543","0.0024189618416130543","1465","1465","1465","0.0017102863639593124","0.0017102863639593124","0.0017102863639593124","1221","1221","1221","0.0016442505875602365","0.0016442505875602365","0.0016442505875602365","1465","1465","1465","0.0015800619730725884","0.0015800619730725884","0.0015800619730725884","1465","1465","1465","0.0021027338225394487","0.0021027338225394487","0.0021027338225394487"
"244","1226","1226","1226","0.002535391366109252","0.002535391366109252","0.002535391366109252","1471","1471","1471","0.002548217074945569","0.002548217074945569","0.002548217074945569","1471","1471","1471","0.0020921884570270777","0.0020921884570270777","0.0020921884570270777","1471","1471","1471","0.0021671263966709375","0.0021671263966709375","0.0021671263966709375","1471","1471","1471","0.0021344232372939587","0.0021344232372939587","0.0021344232372939587","1226","1226","1226","0.0020245674531906843","0.0020245674531906843","0.0020245674531906843","1471","1471","1471","0.001969733042642474","0.001969733042642474","0.001969733042642474","1471","1471","1471","0.0023928890004754066","0.0023928890004754066","0.0023928890004754066"
"245","1231","1231","1231","0.00099138543009758","0.00099138543009758","0.00099138543009758","1477","1477","1477","0.0014269823441281915","0.0014269823441281915","0.0014269823441281915","1477","1477","1477","0.0013714812230318785","0.0013714812230318785","0.0013714812230318785","1477","1477","1477","0.0017040558159351349","0.0017040558159351349","0.0017040558159351349","1477","1477","1477","0.0017415997572243214","0.0017415997572243214","0.0017415997572243214","1231","1231","1231","0.0017669165972620249","0.0017669165972620249","0.0017669165972620249","1477","1477","1477","0.0013179115485399961","0.0013179115485399961","0.0013179115485399961","1477","1477","1477","0.0013792607933282852","0.0013792607933282852","0.0013792607933282852"
"246","1236","1236","1236","0.0021253637969493866","0.0021253637969493866","0.0021253637969493866","1483","1483","1483","0.00264412397518754","0.00264412397518754","0.00264412397518754","1483","1483","1483","0.0021671312861144543","0.0021671312861144543","0.0021671312861144543","1483","1483","1483","0.001523084589280188","0.001523084589280188","0.001523084589280188","1483","1483","1483","0.0015609748661518097","0.0015609748661518097","0.0015609748661518097","1236","1236","1236","0.0020612950902432203","0.0020612950902432203","0.0020612950902432203","1483","1483","1483","0.0012069640215486288","0.0012069640215486288","0.0012069640215486288","1483","1483","1483","0.0021629072725772858","0.0021629072725772858","0.0021629072725772858"
"247","1241","1241","1241","0.0022116131149232388","0.0022116131149232388","0.0022116131149232388","1489","1489","1489","0.0020632478408515453","0.0020632478408515453","0.0020632478408515453","1489","1489","1489","0.0023196632973849773","0.0023196632973849773","0.0023196632973849773","1489","1489","1489","0.0022875620052218437","0.0022875620052218437","0.0022875620052218437","1489","1489","1489","0.0020275162532925606","0.0020275162532925606","0.0020275162532925606","1241","1241","1241","0.0019506948301568627","0.0019506948301568627","0.0019506948301568627","1489","1489","1489","0.002039876766502857","0.002039876766502857","0.002039876766502857","1489","1489","1489","0.0022479735780507326","0.0022479735780507326","0.0022479735780507326"
"248","1246","1246","1246","0.001497154007665813","0.001497154007665813","0.001497154007665813","1495","1495","1495","0.0014007919235154986","0.0014007919235154986","0.0014007919235154986","1495","1495","1495","0.0015661852667108178","0.0015661852667108178","0.0015661852667108178","1495","1495","1495","0.0013493854785338044","0.0013493854785338044","0.0013493854785338044","1495","1495","1495","0.0016751124057918787","0.0016751124057918787","0.0016751124057918787","1246","1246","1246","0.0011055488139390945","0.0011055488139390945","0.0011055488139390945","1495","1495","1495","0.0015206992393359542","0.0015206992393359542","0.0015206992393359542","1495","1495","1495","0.0014598919078707695","0.0014598919078707695","0.0014598919078707695"
"249","1251","1251","1251","0.002189352409914136","0.002189352409914136","0.002189352409914136","1501","1501","1501","0.001981496112421155","0.001981496112421155","0.001981496112421155","1501","1501","1501","0.0014494817005470395","0.0014494817005470395","0.0014494817005470395","1501","1501","1501","0.0017510040197521448","0.0017510040197521448","0.0017510040197521448","1501","1501","1501","0.0013806149363517761","0.0013806149363517761","0.0013806149363517761","1251","1251","1251","0.0016906117089092731","0.0016906117089092731","0.0016906117089092731","1501","1501","1501","0.0017634887481108308","0.0017634887481108308","0.0017634887481108308","1501","1501","1501","0.0015981646720319986","0.0015981646720319986","0.0015981646720319986"
"250","1256","1256","1256","0.0013248719042167068","0.0013248719042167068","0.0013248719042167068","1507","1507","1507","0.0018808161839842796","0.0018808161839842796","0.0018808161839842796","1507","1507","1507","0.0015353852650150657","0.0015353852650150657","0.0015353852650150657","1507","1507","1507","0.0015485479962080717","0.0015485479962080717","0.0015485479962080717","1507","1507","1507","0.001532845664769411","0.001532845664769411","0.001532845664769411","1256","1256","1256","0.0017084619030356407","0.0017084619030356407","0.0017084619030356407","1507","1507","1507","0.001570715568959713","0.001570715568959713","0.001570715568959713","1507","1507","1507","0.0015197817701846361","0.0015197817701846361","0.0015197817701846361"
"251","1261","1261","1261","0.0018206898821517825","0.0018206898821517825","0.0018206898821517825","1513","1513","1513","0.0020391216967254877","0.0020391216967254877","0.0020391216967254877","1513","1513","1513","0.0018275287002325058","0.0018275287002325058","0.0018275287002325058","1513","1513","1513","0.0017922240076586604","0.0017922240076586604","0.0017922240076586604","1513","1513","1513","0.0017440426163375378","0.0017440426163375378","0.0017440426163375378","1261","1261","1261","0.001419893465936184","0.001419893465936184","0.001419893465936184","1513","1513","1513","0.0018920979928225279","0.0018920979928225279","0.0018920979928225279","1513","1513","1513","0.002014236757531762","0.002014236757531762","0.002014236757531762"
"252","1266","1266","1266","0.0017115449300035834","0.0017115449300035834","0.0017115449300035834","1519","1519","1519","0.0017793201841413975","0.0017793201841413975","0.0017793201841413975","1519","1519","1519","0.0019651486072689295","0.0019651486072689295","0.0019651486072689295","1519","1519","1519","0.0018325618002563715","0.0018325618002563715","0.0018325618002563715","1519","1519","1519","0.0018341293325647712","0.0018341293325647712","0.0018341293325647712","1266","1266","1266","0.0010114324977621436","0.0010114324977621436","0.0010114324977621436","1519","1519","1519","0.001911347615532577","0.001911347615532577","0.001911347615532577","1519","1519","1519","0.0019316142424941063","0.0019316142424941063","0.0019316142424941063"
"253","1271","1271","1271","0.0017052182229235768","0.0017052182229235768","0.0017052182229235768","1525","1525","1525","0.0017862863605841994","0.0017862863605841994","0.0017862863605841994","1525","1525","1525","0.0016166084678843617","0.0016166084678843617","0.0016166084678843617","1525","1525","1525","0.0015793245984241366","0.0015793245984241366","0.0015793245984241366","1525","1525","1525","0.0022932125721126795","0.0022932125721126795","0.0022932125721126795","1271","1271","1271","0.0022708913311362267","0.0022708913311362267","0.0022708913311362267","1525","1525","1525","0.0028938171453773975","0.0028938171453773975","0.0028938171453773975","1525","1525","1525","0.001632915809750557","0.001632915809750557","0.001632915809750557"
"254","1276","1276","1276","0.0018532065441831946","0.0018532065441831946","0.0018532065441831946","1531","1531","1531","0.002312643453478813","0.002312643453478813","0.002312643453478813","1531","1531","1531","0.0012750516179949045","0.0012750516179949045","0.0012750516179949045","1531","1531","1531","0.0017476811772212386","0.0017476811772212386","0.0017476811772212386","1531","1531","1531","0.0023562454152852297","0.0023562454152852297","0.0023562454152852297","1276","1276","1276","0.0024470121134072542","0.0024470121134072542","0.0024470121134072542","1531","1531","1531","0.0019330622162669897","0.0019330622162669897","0.0019330622162669897","1531","1531","1531","0.0025615510530769825","0.0025615510530769825","0.0025615510530769825"
"255","1281","1281","1281","0.0018862050492316484","0.0018862050492316484","0.0018862050492316484","1537","1537","1537","0.001965414499863982","0.001965414499863982","0.001965414499863982","1537","1537","1537","0.0024838040117174387","0.0024838040117174387","0.0024838040117174387","1537","1537","1537","0.001699720392934978","0.001699720392934978","0.001699720392934978","1537","1537","1537","0.0010293779196217656","0.0010293779196217656","0.0010293779196217656","1281","1281","1281","0.002410881919786334","0.002410881919786334","0.002410881919786334","1537","1537","1537","0.001900132861919701","0.001900132861919701","0.001900132861919701","1537","1537","1537","0.0022039173636585474","0.0022039173636585474","0.0022039173636585474"
"256","1286","1286","1286","0.0014407604467123747","0.0014407604467123747","0.0014407604467123747","1543","1543","1543","0.0019147173734381795","0.0019147173734381795","0.0019147173734381795","1543","1543","1543","0.001981274224817753","0.001981274224817753","0.001981274224817753","1543","1543","1543","0.0017914091004058719","0.0017914091004058719","0.0017914091004058719","1543","1543","1543","0.0017728013917803764","0.0017728013917803764","0.0017728013917803764","1286","1286","1286","0.001361733302474022","0.001361733302474022","0.001361733302474022","1543","1543","1543","0.00265265884809196","0.00265265884809196","0.00265265884809196","1543","1543","1543","0.002272473881021142","0.002272473881021142","0.002272473881021142"
"257","1291","1291","1291","0.001610971987247467","0.001610971987247467","0.001610971987247467","1549","1549","1549","0.0015550988027825952","0.0015550988027825952","0.0015550988027825952","1549","1549","1549","0.0021412360947579145","0.0021412360947579145","0.0021412360947579145","1549","1549","1549","0.0019545506220310926","0.0019545506220310926","0.0019545506220310926","1549","1549","1549","0.0013298855628818274","0.0013298855628818274","0.0013298855628818274","1291","1291","1291","0.0014625326730310917","0.0014625326730310917","0.0014625326730310917","1549","1549","1549","0.0016214929055422544","0.0016214929055422544","0.0016214929055422544","1549","1549","1549","0.0018558719893917441","0.0018558719893917441","0.0018558719893917441"
"258","1296","1296","1296","0.0033039553090929985","0.0033039553090929985","0.0033039553090929985","1555","1555","1555","0.0015449101338163018","0.0015449101338163018","0.0015449101338163018","1555","1555","1555","0.0021743769757449627","0.0021743769757449627","0.0021743769757449627","1555","1555","1555","0.0024850182235240936","0.0024850182235240936","0.0024850182235240936","1555","1555","1555","0.002387031214311719","0.002387031214311719","0.002387031214311719","1296","1296","1296","0.002217679750174284","0.002217679750174284","0.002217679750174284","1555","1555","1555","0.0013847111258655787","0.0013847111258655787","0.0013847111258655787","1555","1555","1555","0.0031297504901885986","0.0031297504901885986","0.0031297504901885986"
"259","1301","1301","1301","0.002494700951501727","0.002494700951501727","0.002494700951501727","1561","1561","1561","0.0020921234972774982","0.0020921234972774982","0.0020921234972774982","1561","1561","1561","0.002069430658593774","0.002069430658593774","0.002069430658593774","1561","1561","1561","0.001531266258098185","0.001531266258098185","0.001531266258098185","1561","1561","1561","0.002377862809225917","0.002377862809225917","0.002377862809225917","1301","1301","1301","0.0014568621991202235","0.0014568621991202235","0.0014568621991202235","1561","1561","1561","0.002600175328552723","0.002600175328552723","0.002600175328552723","1561","1561","1561","0.0021233742590993643","0.0021233742590993643","0.0021233742590993643"
"260","1306","1306","1306","0.0017035790951922536","0.0017035790951922536","0.0017035790951922536","1567","1567","1567","0.0015208476688712835","0.0015208476688712835","0.0015208476688712835","1567","1567","1567","0.0023002983070909977","0.0023002983070909977","0.0023002983070909977","1567","1567","1567","0.0019397091818973422","0.0019397091818973422","0.0019397091818973422","1567","1567","1567","0.002209148835390806","0.002209148835390806","0.002209148835390806","1306","1306","1306","0.001776676974259317","0.001776676974259317","0.001776676974259317","1567","1567","1567","0.00170528469607234","0.00170528469607234","0.00170528469607234","1567","1567","1567","0.0012725539272651076","0.0012725539272651076","0.0012725539272651076"
"261","1311","1311","1311","0.0019646473228931427","0.0019646473228931427","0.0019646473228931427","1573","1573","1573","0.002115239156410098","0.002115239156410098","0.002115239156410098","1573","1573","1573","0.0016377734718844295","0.0016377734718844295","0.0016377734718844295","1573","1573","1573","0.002162025775760412","0.002162025775760412","0.002162025775760412","1573","1573","1573","0.0021713965106755495","0.0021713965106755495","0.0021713965106755495","1311","1311","1311","0.0016170988092198968","0.0016170988092198968","0.0016170988092198968","1573","1573","1573","0.0018447872716933489","0.0018447872716933489","0.0018447872716933489","1573","1573","1573","0.0020178225822746754","0.0020178225822746754","0.0020178225822746754"
"262","1316","1316","1316","0.0012748331064358354","0.0012748331064358354","0.0012748331064358354","1579","1579","1579","0.001807478372938931","0.001807478372938931","0.001807478372938931","1579","1579","1579","0.00215188623405993","0.00215188623405993","0.00215188623405993","1579","1579","1579","0.0018749735318124294","0.0018749735318124294","0.0018749735318124294","1579","1579","1579","0.0020208433270454407","0.0020208433270454407","0.0020208433270454407","1316","1316","1316","0.0023872689343988895","0.0023872689343988895","0.0023872689343988895","1579","1579","1579","0.0023772255517542362","0.0023772255517542362","0.0023772255517542362","1579","1579","1579","0.0022993190214037895","0.0022993190214037895","0.0022993190214037895"
"263","1321","1321","1321","0.001822842750698328","0.001822842750698328","0.001822842750698328","1585","1585","1585","0.0018914799438789487","0.0018914799438789487","0.0018914799438789487","1585","1585","1585","0.0017860315274447203","0.0017860315274447203","0.0017860315274447203","1585","1585","1585","0.0023556610103696585","0.0023556610103696585","0.0023556610103696585","1585","1585","1585","0.0016576270572841167","0.0016576270572841167","0.0016576270572841167","1321","1321","1321","0.0018780729733407497","0.0018780729733407497","0.0018780729733407497","1585","1585","1585","0.0015790937468409538","0.0015790937468409538","0.0015790937468409538","1585","1585","1585","0.0015371146146208048","0.0015371146146208048","0.0015371146146208048"
