"Evaluate/step_episode","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - _step__MAX","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MIN","3_test_rl_filter_54400_2025-07-20_12-17-12 - Evaluate/EpFilterFatigueCoeAccu__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - _step__MAX","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MIN","8_test_ppo_dis_49600_2025-07-30_13-18-07 - Evaluate/EpFilterFatigueCoeAccu__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - _step__MAX","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MIN","7_test_ppo_dis_49600_2025-07-31_13-37-58 - Evaluate/EpFilterFatigueCoeAccu__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - _step","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - _step__MAX","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MIN","5_test_dqn_49600_2025-07-27_11-39-32 - Evaluate/EpFilterFatigueCoeAccu__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - _step","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - _step__MAX","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MIN","6_test_dqn_49600_2025-07-29_13-21-06 - Evaluate/EpFilterFatigueCoeAccu__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - _step__MAX","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MIN","2_test_rl_filter_49600_2025-07-29_22-22-18 - Evaluate/EpFilterFatigueCoeAccu__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - _step__MAX","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MIN","10_test_ppolag_filter_dis_49600_2025-08-08_13-46-57 - Evaluate/EpFilterFatigueCoeAccu__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - _step__MAX","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MIN","9_test_ppolag_filter_dis_49600_2025-08-08_13-49-16 - Evaluate/EpFilterFatigueCoeAccu__MAX"
"254","1276","1276","1276","0.049056276679039","0.049056276679039","0.049056276679039","1531","1531","1531","0.05451979860663414","0.05451979860663414","0.05451979860663414","1531","1531","1531","0.0747571662068367","0.0747571662068367","0.0747571662068367","1531","1531","1531","0.08324877917766571","0.08324877917766571","0.08324877917766571","1531","1531","1531","0.06800847500562668","0.06800847500562668","0.06800847500562668","1276","1276","1276","0.0707860067486763","0.0707860067486763","0.0707860067486763","1531","1531","1531","0.06891723722219467","0.06891723722219467","0.06891723722219467","1531","1531","1531","0.03864763304591179","0.03864763304591179","0.03864763304591179"
"255","1281","1281","1281","0.08182656764984131","0.08182656764984131","0.08182656764984131","1537","1537","1537","0.05762440711259842","0.05762440711259842","0.05762440711259842","1537","1537","1537","0.060964182019233704","0.060964182019233704","0.060964182019233704","1537","1537","1537","0.05255590379238129","0.05255590379238129","0.05255590379238129","1537","1537","1537","0.0664677619934082","0.0664677619934082","0.0664677619934082","1281","1281","1281","0.07176023721694946","0.07176023721694946","0.07176023721694946","1537","1537","1537","0.06663265079259872","0.06663265079259872","0.06663265079259872","1537","1537","1537","0.057761576026678085","0.057761576026678085","0.057761576026678085"
"256","1286","1286","1286","0.05141819268465042","0.05141819268465042","0.05141819268465042","1543","1543","1543","0.04492512717843056","0.04492512717843056","0.04492512717843056","1543","1543","1543","0.04829228296875954","0.04829228296875954","0.04829228296875954","1543","1543","1543","0.051255907863378525","0.051255907863378525","0.051255907863378525","1543","1543","1543","0.04249883070588112","0.04249883070588112","0.04249883070588112","1286","1286","1286","0.08502110093832016","0.08502110093832016","0.08502110093832016","1543","1543","1543","0.07412375509738922","0.07412375509738922","0.07412375509738922","1543","1543","1543","0.05066594108939171","0.05066594108939171","0.05066594108939171"
"257","1291","1291","1291","0.054953984916210175","0.054953984916210175","0.054953984916210175","1549","1549","1549","0.0697740986943245","0.0697740986943245","0.0697740986943245","1549","1549","1549","0.07404020428657532","0.07404020428657532","0.07404020428657532","1549","1549","1549","0.05995926260948181","0.05995926260948181","0.05995926260948181","1549","1549","1549","0.08550740033388138","0.08550740033388138","0.08550740033388138","1291","1291","1291","0.07353737205266953","0.07353737205266953","0.07353737205266953","1549","1549","1549","0.0760330781340599","0.0760330781340599","0.0760330781340599","1549","1549","1549","0.05636296048760414","0.05636296048760414","0.05636296048760414"
"258","1296","1296","1296","0.06773810088634491","0.06773810088634491","0.06773810088634491","1555","1555","1555","0.05936247855424881","0.05936247855424881","0.05936247855424881","1555","1555","1555","0.0596393346786499","0.0596393346786499","0.0596393346786499","1555","1555","1555","0.047512948513031006","0.047512948513031006","0.047512948513031006","1555","1555","1555","0.05931449681520462","0.05931449681520462","0.05931449681520462","1296","1296","1296","0.061902694404125214","0.061902694404125214","0.061902694404125214","1555","1555","1555","0.08117111772298813","0.08117111772298813","0.08117111772298813","1555","1555","1555","0.08362124115228653","0.08362124115228653","0.08362124115228653"
"259","1301","1301","1301","0.048380810767412186","0.048380810767412186","0.048380810767412186","1561","1561","1561","0.08214849978685379","0.08214849978685379","0.08214849978685379","1561","1561","1561","0.06896645575761795","0.06896645575761795","0.06896645575761795","1561","1561","1561","0.0786932185292244","0.0786932185292244","0.0786932185292244","1561","1561","1561","0.07510897517204285","0.07510897517204285","0.07510897517204285","1301","1301","1301","0.07807981967926025","0.07807981967926025","0.07807981967926025","1561","1561","1561","0.08430760353803635","0.08430760353803635","0.08430760353803635","1561","1561","1561","0.0715504139661789","0.0715504139661789","0.0715504139661789"
"260","1306","1306","1306","0.06098724156618118","0.06098724156618118","0.06098724156618118","1567","1567","1567","0.07598885148763657","0.07598885148763657","0.07598885148763657","1567","1567","1567","0.05726495012640953","0.05726495012640953","0.05726495012640953","1567","1567","1567","0.04505162686109543","0.04505162686109543","0.04505162686109543","1567","1567","1567","0.07842200249433517","0.07842200249433517","0.07842200249433517","1306","1306","1306","0.06951158493757248","0.06951158493757248","0.06951158493757248","1567","1567","1567","0.0658341497182846","0.0658341497182846","0.0658341497182846","1567","1567","1567","0.07104863226413727","0.07104863226413727","0.07104863226413727"
"261","1311","1311","1311","0.06026702746748924","0.06026702746748924","0.06026702746748924","1573","1573","1573","0.06043136492371559","0.06043136492371559","0.06043136492371559","1573","1573","1573","0.07338128238916397","0.07338128238916397","0.07338128238916397","1573","1573","1573","0.07379370182752609","0.07379370182752609","0.07379370182752609","1573","1573","1573","0.06215599551796913","0.06215599551796913","0.06215599551796913","1311","1311","1311","0.08410342782735825","0.08410342782735825","0.08410342782735825","1573","1573","1573","0.06792259961366653","0.06792259961366653","0.06792259961366653","1573","1573","1573","0.07750161737203598","0.07750161737203598","0.07750161737203598"
"262","1316","1316","1316","0.04811737313866615","0.04811737313866615","0.04811737313866615","1579","1579","1579","0.06914056837558746","0.06914056837558746","0.06914056837558746","1579","1579","1579","0.08134505152702332","0.08134505152702332","0.08134505152702332","1579","1579","1579","0.06290319561958313","0.06290319561958313","0.06290319561958313","1579","1579","1579","0.08992727100849152","0.08992727100849152","0.08992727100849152","1316","1316","1316","0.08897610753774643","0.08897610753774643","0.08897610753774643","1579","1579","1579","0.055817943066358566","0.055817943066358566","0.055817943066358566","1579","1579","1579","0.07406483590602875","0.07406483590602875","0.07406483590602875"
"263","1321","1321","1321","0.05406402423977852","0.05406402423977852","0.05406402423977852","1585","1585","1585","0.08145660161972046","0.08145660161972046","0.08145660161972046","1585","1585","1585","0.06089990586042404","0.06089990586042404","0.06089990586042404","1585","1585","1585","0.06379850208759308","0.06379850208759308","0.06379850208759308","1585","1585","1585","0.058243125677108765","0.058243125677108765","0.058243125677108765","1321","1321","1321","0.07007651776075363","0.07007651776075363","0.07007651776075363","1585","1585","1585","0.08867295831441879","0.08867295831441879","0.08867295831441879","1585","1585","1585","0.0774698555469513","0.0774698555469513","0.0774698555469513"
"264","1326","1326","1326","0.0658206194639206","0.0658206194639206","0.0658206194639206","1591","1591","1591","0.07331499457359314","0.07331499457359314","0.07331499457359314","1591","1591","1591","0.06561864912509918","0.06561864912509918","0.06561864912509918","1591","1591","1591","0.06614003330469131","0.06614003330469131","0.06614003330469131","1591","1591","1591","0.07391048222780228","0.07391048222780228","0.07391048222780228","1326","1326","1326","0.0884481817483902","0.0884481817483902","0.0884481817483902","1591","1591","1591","0.08528109639883041","0.08528109639883041","0.08528109639883041","1591","1591","1591","0.05878886952996254","0.05878886952996254","0.05878886952996254"
"265","1331","1331","1331","0.07011556625366211","0.07011556625366211","0.07011556625366211","1597","1597","1597","0.07524717599153519","0.07524717599153519","0.07524717599153519","1597","1597","1597","0.06241954490542412","0.06241954490542412","0.06241954490542412","1597","1597","1597","0.08268793672323227","0.08268793672323227","0.08268793672323227","1597","1597","1597","0.08258523792028427","0.08258523792028427","0.08258523792028427","1331","1331","1331","0.07808277010917664","0.07808277010917664","0.07808277010917664","1597","1597","1597","0.06035648658871651","0.06035648658871651","0.06035648658871651","1597","1597","1597","0.08728350698947906","0.08728350698947906","0.08728350698947906"
"266","1336","1336","1336","0.060749176889657974","0.060749176889657974","0.060749176889657974","1603","1603","1603","0.06362827867269516","0.06362827867269516","0.06362827867269516","1603","1603","1603","0.06037889048457146","0.06037889048457146","0.06037889048457146","1603","1603","1603","0.055254463106393814","0.055254463106393814","0.055254463106393814","1603","1603","1603","0.05082515999674797","0.05082515999674797","0.05082515999674797","1336","1336","1336","0.07468518614768982","0.07468518614768982","0.07468518614768982","1603","1603","1603","0.050594158470630646","0.050594158470630646","0.050594158470630646","1603","1603","1603","0.0669998750090599","0.0669998750090599","0.0669998750090599"
"267","1341","1341","1341","0.05830485746264458","0.05830485746264458","0.05830485746264458","1609","1609","1609","0.04659384489059448","0.04659384489059448","0.04659384489059448","1609","1609","1609","0.05790063366293907","0.05790063366293907","0.05790063366293907","1609","1609","1609","0.06006178259849548","0.06006178259849548","0.06006178259849548","1609","1609","1609","0.048839021474123","0.048839021474123","0.048839021474123","1341","1341","1341","0.07362982630729675","0.07362982630729675","0.07362982630729675","1609","1609","1609","0.07479353994131088","0.07479353994131088","0.07479353994131088","1609","1609","1609","0.06591067463159561","0.06591067463159561","0.06591067463159561"
"268","1346","1346","1346","0.07768050581216812","0.07768050581216812","0.07768050581216812","1615","1615","1615","0.07450402528047562","0.07450402528047562","0.07450402528047562","1615","1615","1615","0.0941130518913269","0.0941130518913269","0.0941130518913269","1615","1615","1615","0.06211142987012863","0.06211142987012863","0.06211142987012863","1615","1615","1615","0.059763554483652115","0.059763554483652115","0.059763554483652115","1346","1346","1346","0.07005387544631958","0.07005387544631958","0.07005387544631958","1615","1615","1615","0.05065494775772095","0.05065494775772095","0.05065494775772095","1615","1615","1615","0.0553165003657341","0.0553165003657341","0.0553165003657341"
"269","1351","1351","1351","0.06330214440822601","0.06330214440822601","0.06330214440822601","1621","1621","1621","0.05458610877394676","0.05458610877394676","0.05458610877394676","1621","1621","1621","0.06303375959396362","0.06303375959396362","0.06303375959396362","1621","1621","1621","0.06744656711816788","0.06744656711816788","0.06744656711816788","1621","1621","1621","0.05611756816506386","0.05611756816506386","0.05611756816506386","1351","1351","1351","0.07610174268484116","0.07610174268484116","0.07610174268484116","1621","1621","1621","0.07910048216581345","0.07910048216581345","0.07910048216581345","1621","1621","1621","0.07383369654417038","0.07383369654417038","0.07383369654417038"
"270","1356","1356","1356","0.043869588524103165","0.043869588524103165","0.043869588524103165","1627","1627","1627","0.05892633646726608","0.05892633646726608","0.05892633646726608","1627","1627","1627","0.06569711118936539","0.06569711118936539","0.06569711118936539","1627","1627","1627","0.050595540553331375","0.050595540553331375","0.050595540553331375","1627","1627","1627","0.06986028701066971","0.06986028701066971","0.06986028701066971","1356","1356","1356","0.06316409260034561","0.06316409260034561","0.06316409260034561","1627","1627","1627","0.07245779782533646","0.07245779782533646","0.07245779782533646","1627","1627","1627","0.06209777295589447","0.06209777295589447","0.06209777295589447"
"271","1361","1361","1361","0.062206465750932693","0.062206465750932693","0.062206465750932693","1633","1633","1633","0.08200563490390778","0.08200563490390778","0.08200563490390778","1633","1633","1633","0.08287902921438217","0.08287902921438217","0.08287902921438217","1633","1633","1633","0.05735200643539429","0.05735200643539429","0.05735200643539429","1633","1633","1633","0.06659142673015594","0.06659142673015594","0.06659142673015594","1361","1361","1361","0.07050547748804092","0.07050547748804092","0.07050547748804092","1633","1633","1633","0.0823131799697876","0.0823131799697876","0.0823131799697876","1633","1633","1633","0.049892786890268326","0.049892786890268326","0.049892786890268326"
"272","1366","1366","1366","0.05478417128324509","0.05478417128324509","0.05478417128324509","1639","1639","1639","0.0773494690656662","0.0773494690656662","0.0773494690656662","1639","1639","1639","0.0647159069776535","0.0647159069776535","0.0647159069776535","1639","1639","1639","0.06619979441165924","0.06619979441165924","0.06619979441165924","1639","1639","1639","0.07845190167427063","0.07845190167427063","0.07845190167427063","1366","1366","1366","0.05585520714521408","0.05585520714521408","0.05585520714521408","1639","1639","1639","0.08539462834596634","0.08539462834596634","0.08539462834596634","1639","1639","1639","0.06208835914731026","0.06208835914731026","0.06208835914731026"
"273","1371","1371","1371","0.07697749882936478","0.07697749882936478","0.07697749882936478","1645","1645","1645","0.07593172043561935","0.07593172043561935","0.07593172043561935","1645","1645","1645","0.057488806545734406","0.057488806545734406","0.057488806545734406","1645","1645","1645","0.055542051792144775","0.055542051792144775","0.055542051792144775","1645","1645","1645","0.07383083552122116","0.07383083552122116","0.07383083552122116","1371","1371","1371","0.05886252596974373","0.05886252596974373","0.05886252596974373","1645","1645","1645","0.0721740648150444","0.0721740648150444","0.0721740648150444","1645","1645","1645","0.07815782725811005","0.07815782725811005","0.07815782725811005"
"274","1376","1376","1376","0.0600629597902298","0.0600629597902298","0.0600629597902298","1651","1651","1651","0.0738697201013565","0.0738697201013565","0.0738697201013565","1651","1651","1651","0.06177348643541336","0.06177348643541336","0.06177348643541336","1651","1651","1651","0.06958229839801788","0.06958229839801788","0.06958229839801788","1651","1651","1651","0.06376052647829056","0.06376052647829056","0.06376052647829056","1376","1376","1376","0.09510158002376556","0.09510158002376556","0.09510158002376556","1651","1651","1651","0.07631289958953857","0.07631289958953857","0.07631289958953857","1651","1651","1651","0.08617956936359406","0.08617956936359406","0.08617956936359406"
"275","1381","1381","1381","0.07546664029359818","0.07546664029359818","0.07546664029359818","1657","1657","1657","0.06784258782863617","0.06784258782863617","0.06784258782863617","1657","1657","1657","0.07015522569417953","0.07015522569417953","0.07015522569417953","1657","1657","1657","0.05774921178817749","0.05774921178817749","0.05774921178817749","1657","1657","1657","0.07620646804571152","0.07620646804571152","0.07620646804571152","1381","1381","1381","0.07182852923870087","0.07182852923870087","0.07182852923870087","1657","1657","1657","0.0738086849451065","0.0738086849451065","0.0738086849451065","1657","1657","1657","0.06965752691030502","0.06965752691030502","0.06965752691030502"
"276","1386","1386","1386","0.0730024129152298","0.0730024129152298","0.0730024129152298","1663","1663","1663","0.06033727154135704","0.06033727154135704","0.06033727154135704","1663","1663","1663","0.0594395250082016","0.0594395250082016","0.0594395250082016","1663","1663","1663","0.06367723643779755","0.06367723643779755","0.06367723643779755","1663","1663","1663","0.06276102364063263","0.06276102364063263","0.06276102364063263","1386","1386","1386","0.1021922305226326","0.1021922305226326","0.1021922305226326","1663","1663","1663","0.054326046258211136","0.054326046258211136","0.054326046258211136","1663","1663","1663","0.06674056500196457","0.06674056500196457","0.06674056500196457"
"277","1391","1391","1391","0.04079466685652733","0.04079466685652733","0.04079466685652733","1669","1669","1669","0.08456018567085266","0.08456018567085266","0.08456018567085266","1669","1669","1669","0.0713970810174942","0.0713970810174942","0.0713970810174942","1669","1669","1669","0.06390918791294098","0.06390918791294098","0.06390918791294098","1669","1669","1669","0.05843961611390114","0.05843961611390114","0.05843961611390114","1391","1391","1391","0.07302827388048172","0.07302827388048172","0.07302827388048172","1669","1669","1669","0.06591346859931946","0.06591346859931946","0.06591346859931946","1669","1669","1669","0.06150710582733154","0.06150710582733154","0.06150710582733154"
"278","1396","1396","1396","0.061426859349012375","0.061426859349012375","0.061426859349012375","1675","1675","1675","0.04287724569439888","0.04287724569439888","0.04287724569439888","1675","1675","1675","0.06992243975400925","0.06992243975400925","0.06992243975400925","1675","1675","1675","0.070672906935215","0.070672906935215","0.070672906935215","1675","1675","1675","0.0669572651386261","0.0669572651386261","0.0669572651386261","1396","1396","1396","0.08593183010816574","0.08593183010816574","0.08593183010816574","1675","1675","1675","0.046123579144477844","0.046123579144477844","0.046123579144477844","1675","1675","1675","0.08937021344900131","0.08937021344900131","0.08937021344900131"
